PROPERTY_ID,ADDRESS,PROPERTY_TYPE,LOT_SIZE,LATITUDE,LONGITUDE,TOTAL_VALUE,LAND_VALUE,BUILDING_VALUE,GROSS_AREA,YEAR_BUILT,BUILDING_AGE,NEIGHBORHOOD,USE_CODE,TAX_STATUS,CONDO_FLAG,CORRIDOR_SEGMENT,SIZE_CATEGORY,DISTANCE_TO_RED_LINE,TRANSIT_ACCESSIBILITY,GENERAL_USE_CATEGORY,NEIGHBORHOOD_DENSITY,GEOCODING_CORRECTED,GEOCODING_METHOD,GEOCODING_CONFIDENCE,ORIGINAL_LAT,ORIGINAL_LON,GEOCODING_NOTE
134-46,22 Trowbridge St,>8-UNIT-APT,11119.0,42.37101626707942,-71.11196554456973,,,,,,,6.0,112,,True,Harvard Square Area,Large,831.8280974970032,0.4208336464982935,Multi-Family,1335,False,original,1.0,42.37101626707942,-71.11196554456973,Original coordinates
150-124,53 Wendell St,4-8-UNIT-APT,3040.0,42.38176467840261,-71.1154254991225,,,,,,,8.0,111,,False,Porter Square Area,Small,836.5935996582926,0.41751563101208494,Multi-Family,615,False,original,1.0,42.38176467840261,-71.1154254991225,Original coordinates
93-105,209 Green St,TWO-FAM-RES,1208.0,42.364027143537584,-71.10258875727168,,,,,,,5.0,104,,False,Central Square Area,Small,100.90342597878315,0.9297452569156913,Residential,761,False,original,1.0,42.364027143537584,-71.10258875727168,Original coordinates
151-71,5 Arcadia St,THREE-FM-RES,2202.0,42.38391074002846,-71.11468572710935,,,,,,,8.0,105,,True,Porter Square Area,Small,691.1156807827288,0.5188056884695165,Residential,615,False,original,1.0,42.38391074002846,-71.11468572710935,Original coordinates
108-70,362 Broadway,MULTIUSE-RES,1340.0,42.37041865852144,-71.10427008191466,,,,,,,6.0,13,,False,Harvard Square Area,Small,645.7885234237965,0.5503650509401565,Other,1335,False,original,1.0,42.37041865852144,-71.10427008191466,Original coordinates
79-117,318-320 Columbia St,THREE-FM-RES,2987.0,42.37077288556969,-71.09540493780133,,,,,,,3.0,105,,True,Harvard Square Area,Small,1096.8402744436544,0.23631699381778715,Residential,328,False,original,1.0,42.37077288556969,-71.09540493780133,Original coordinates
134-1,1173-1201 Massachusetts Ave,Private College,30902.0,42.3720573623614,-71.1148795538827,,,,,,,6.0,942,,False,Harvard Square Area,Large,488.3723386421034,0.6599672127287495,Educational,1335,False,original,1.0,42.3720573623614,-71.1148795538827,Original coordinates
112-113,383 Broadway,TWO-FAM-RES,4821.0,42.37145650186056,-71.10567685346807,,,,,,,6.0,104,,False,Harvard Square Area,Medium,798.7768584570749,0.4438458116933235,Residential,1335,False,original,1.0,42.37145650186056,-71.10567685346807,Original coordinates
211-19,44 Avon Hill St,TWO-FAM-RES,5000.0,42.38463648100776,-71.12404364473815,,,,,,,9.0,104,,False,Porter Square Area,Medium,698.528101515361,0.5136447367064576,Residential,591,False,original,1.0,42.38463648100776,-71.12404364473815,Original coordinates
112-132,55 Maple Ave,TWO-FAM-RES,4500.0,42.373811652166296,-71.10382994517305,,,,,,,6.0,104,,False,Harvard Square Area,Medium,1013.8076464705836,0.2941290640153804,Residential,1335,False,original,1.0,42.373811652166296,-71.10382994517305,Original coordinates
181-38,2107 Massachusetts Ave,MXD 4-8-UNIT-APT,4300.0,42.39183212111072,-71.12357584674463,,,,,,,11.0,111,,True,Porter Square Area,Medium,634.9144572430157,0.5579361984844744,Multi-Family,234,False,original,1.0,42.39183212111072,-71.12357584674463,Original coordinates
116-114,346-348 Harvard St,4-8-UNIT-APT,10828.0,42.37061852859568,-71.11003723694795,,,,,,,6.0,111,,True,Harvard Square Area,Large,1003.7787741204614,0.3011117392174227,Multi-Family,1335,False,original,1.0,42.37061852859568,-71.11003723694795,Original coordinates
212-51,77-81 Martin St,>8-UNIT-APT,12520.0,42.382378029617456,-71.12256627780361,,,,,,,9.0,112,,True,Porter Square Area,Large,776.8609573695438,0.4591049169757285,Multi-Family,591,False,original,1.0,42.382378029617456,-71.12256627780361,Original coordinates
175-26,30 Bowdoin St,TWO-FAM-RES,5162.0,42.38341943849623,-71.12096200452775,,,,,,,9.0,104,,False,Porter Square Area,Medium,594.1917677503284,0.5862896667662391,Residential,591,False,original,1.0,42.38341943849623,-71.12096200452775,Original coordinates
75-91,137 Cherry St,4-8-UNIT-APT,10016.0,42.365821848016154,-71.0970496869454,,,,,,,4.0,111,,False,Central Square Area,Large,693.94882704029,0.5168330898137772,Multi-Family,695,False,original,1.0,42.365821848016154,-71.0970496869454,Original coordinates
134-28,9 Ellery St,>8-UNIT-APT,9990.0,42.37019835323407,-71.11179764833805,,,,,,,6.0,112,,True,Harvard Square Area,Large,884.1417927676677,0.3844098562713478,Multi-Family,1335,False,original,1.0,42.37019835323407,-71.11179764833805,Original coordinates
200-98,58R Creighton St,RES-UDV-LAND,5848.0,42.389309689866415,-71.12354883239246,,,,,,,11.0,132,,False,Porter Square Area,Large,514.9181222649069,0.6414845181096009,Other,234,False,original,1.0,42.389309689866415,-71.12354883239246,Original coordinates
151-78,4 Arcadia St,THREE-FM-RES,1934.0,42.383710990371235,-71.1144252270952,,,,,,,8.0,105,,True,Porter Square Area,Small,727.1589449395157,0.49371030405920535,Residential,615,False,original,1.0,42.383710990371235,-71.1144252270952,Original coordinates
149-121,7 Howland St,TWO-FAM-RES,3160.0,42.38142813065325,-71.11403581428364,,,,,,,8.0,104,,False,Porter Square Area,Medium,950.0076351917678,0.33855028517502345,Residential,615,False,original,1.0,42.38142813065325,-71.11403581428364,Original coordinates
177-37,36 Upland Rd,THREE-FM-RES,6250.0,42.38770630810559,-71.12092973092764,,,,,,,9.0,105,,True,Porter Square Area,Large,227.61956463942607,0.8415182251783251,Residential,591,False,original,1.0,42.38770630810559,-71.12092973092764,Original coordinates
181-56,32 Blake St,SINGLE FAM W/AU,4437.0,42.39148396623151,-71.1211331473945,,,,,,,11.0,1014,,False,Porter Square Area,Medium,416.2302492835867,0.7101966663303896,Residential,234,False,original,1.0,42.39148396623151,-71.1211331473945,Original coordinates
126-4A,Western Ave,Government Operations,188.0,42.36430402875677,-71.11312806509962,,,,,,,7.0,930,City NonTax,False,Central Square Area,Small,1102.8913853108947,0.2321038639341494,Other,839,False,original,1.0,42.36430402875677,-71.11312806509962,Original coordinates
101-41,9 Kenwood St,SNGL-FAM-RES,2220.0,42.36000375150886,-71.11176203040183,,,,,,,5.0,101,,False,Central Square Area,Small,1083.95983950564,0.24528509017929845,Residential,761,False,original,1.0,42.36000375150886,-71.11176203040183,Original coordinates
114A-114,32 Fayette St,TWO-FAM-RES,6256.0,42.37248516812573,-71.10285840501751,,,,,,,6.0,104,,False,Harvard Square Area,Large,864.9851175747842,0.3977478304874915,Residential,1335,False,original,1.0,42.37248516812573,-71.10285840501751,Original coordinates
124-9,422 Franklin St,THREE-FM-RES,2644.0,42.36666512677949,-71.10923040858941,,,,,,,7.0,105,,True,Central Square Area,Small,704.0196418084298,0.5098212118986101,Residential,839,False,original,1.0,42.36666512677949,-71.10923040858941,Original coordinates
151-87,124 Oxford St,>8-UNIT-APT,7300.0,42.384461711406395,-71.11581328177117,,,,,,,8.0,112,,False,Porter Square Area,Large,562.336233516045,0.6084693138072975,Multi-Family,615,False,original,1.0,42.384461711406395,-71.11581328177117,Original coordinates
132-112,41-43 Banks St,4-8-UNIT-APT,2800.0,42.36961352900637,-71.11473104291586,,,,,,,7.0,111,,False,Harvard Square Area,Small,648.3383108831536,0.5485897429053789,Multi-Family,839,False,original,1.0,42.36961352900637,-71.11473104291586,Original coordinates
122-202,233-239 Western Ave,4-8-UNIT-APT,5040.0,42.36498461043268,-71.11132483309588,,,,,,,7.0,111,,False,Central Square Area,Medium,902.4096288415309,0.3716907427464474,Multi-Family,839,False,original,1.0,42.36498461043268,-71.11132483309588,Original coordinates
80-11,359-361 Columbia St,4-8-UNIT-APT,3450.0,42.37186106263828,-71.09538008535729,,,,,,,3.0,111,,False,Harvard Square Area,Medium,1176.9763090344102,0.1805216977972871,Multi-Family,328,False,original,1.0,42.37186106263828,-71.09538008535729,Original coordinates
154-76,4 Forest St,TWO-FAM-RES,3960.0,42.38516596365578,-71.1184370459319,,,,,,,8.0,104,,True,Porter Square Area,Medium,364.376133802985,0.7463004707910998,Residential,615,False,original,1.0,42.38516596365578,-71.1184370459319,Original coordinates
200-65,45 Regent St,TWO-FAM-RES,3300.0,42.38971865435066,-71.12253105537188,,,,,,,11.0,104,,False,Porter Square Area,Medium,418.38609878727453,0.7086956404579692,Residential,234,False,original,1.0,42.38971865435066,-71.12253105537188,Original coordinates
140-76,7 Baldwin Street Ct,SNGL-FAM-RES,1960.0,42.3763925255393,-71.10785265343502,,,,,,,6.0,101,,False,Porter Square Area,Small,1275.5901240008895,0.11186111300713025,Residential,1335,False,original,1.0,42.3763925255393,-71.10785265343502,Original coordinates
106-12,7 Cottage St,TWO-FAM-RES,2930.0,42.36251190127175,-71.10542124337506,,,,,,,5.0,104,,False,Central Square Area,Small,346.09398033503766,0.7590295529056023,Residential,761,False,original,1.0,42.36251190127175,-71.10542124337506,Original coordinates
112-15,14 Greenough Ave,SNGL-FAM-RES,4000.0,42.373310230942465,-71.10610718584871,,,,,,,6.0,101,,False,Harvard Square Area,Medium,1008.7439532242123,0.29765469720999926,Residential,1335,False,original,1.0,42.373310230942465,-71.10610718584871,Original coordinates
141-40,19-21 Line St,TWO-FAM-RES,1890.0,42.37745629213902,-71.10680876726161,,,,,,,6.0,104,,False,Porter Square Area,Small,1419.3126224967646,0.011793279736674624,Residential,1335,False,original,1.0,42.37745629213902,-71.10680876726161,Original coordinates
149-101,28 Gorham St,THREE-FM-RES,5053.0,42.3812093223291,-71.11447672774966,,,,,,,8.0,105,,True,Porter Square Area,Medium,942.9503064086134,0.3434640015896302,Residential,615,False,original,1.0,42.3812093223291,-71.11447672774966,Original coordinates
101-80,297 Allston St,SNGL-FAM-RES,7390.0,42.360653058155336,-71.1113692612871,,,,,,,5.0,101,,False,Central Square Area,Large,1011.9558269340246,0.29541840681536435,Residential,761,False,original,1.0,42.360653058155336,-71.1113692612871,Original coordinates
126-159,231 River St,MXD SNGL-FAM-RES,3246.0,42.363126133772504,-71.11158116055591,,,,,,,7.0,101,,False,Central Square Area,Medium,946.5697529463446,0.34094393565381986,Residential,839,False,original,1.0,42.363126133772504,-71.11158116055591,Original coordinates
167-21,17 Hilliard St,SNGL-FAM-RES,3874.0,42.37412251132442,-71.12395292751538,,,,,,,10.0,101,,False,Harvard Square Area,Medium,552.8257918076688,0.6150910279102533,Residential,173,False,original,1.0,42.37412251132442,-71.12395292751538,Original coordinates
135-106,345 Harvard St,>8-UNIT-APT,13875.0,42.37128664591329,-71.10987409991327,,,,,,,6.0,112,,True,Harvard Square Area,Large,1040.843360202946,0.2753052519996474,Multi-Family,1335,False,original,1.0,42.37128664591329,-71.10987409991327,Original coordinates
104-35,7 Chalk St,TWO-FAM-RES,2500.0,42.36169654008236,-71.10897332093427,,,,,,,5.0,104,,False,Central Square Area,Small,722.3704499746813,0.4970443284518527,Residential,761,False,original,1.0,42.36169654008236,-71.10897332093427,Original coordinates
89-63,9 Worcester St,TWO-FAM-RES,3158.0,42.366729674256874,-71.09872930138921,,,,,,,4.0,104,,False,Central Square Area,Medium,544.9944423426289,0.620543661845453,Residential,695,False,original,1.0,42.366729674256874,-71.09872930138921,Original coordinates
136-23,472-474 Broadway,>8-UNIT-APT,6802.0,42.374084475373024,-71.1134437518092,,,,,,,6.0,112,,False,Harvard Square Area,Large,619.0836341389191,0.568958524031927,Multi-Family,1335,False,original,1.0,42.374084475373024,-71.1134437518092,Original coordinates
104-52,24 Upton St,SNGL-FAM-RES,1636.0,42.362803714949294,-71.10880450480039,,,,,,,5.0,101,,False,Central Square Area,Small,656.7446213868956,0.5427367881716962,Residential,761,False,original,1.0,42.362803714949294,-71.10880450480039,Original coordinates
86-103,270 Norfolk St,>8-UNIT-APT,3845.0,42.37072236538336,-71.09750116446035,,,,,,,4.0,112,,False,Harvard Square Area,Medium,920.3340029884557,0.3592107670823504,Multi-Family,695,False,original,1.0,42.37072236538336,-71.09750116446035,Original coordinates
175-91,24 Linnaean St,SNGL-FAM-RES,6030.0,42.38399075842733,-71.12197582632908,,,,,,,9.0,101,,False,Porter Square Area,Large,590.4631784835997,0.5888857241196932,Residential,591,False,original,1.0,42.38399075842733,-71.12197582632908,Original coordinates
172-16,29 Follen St,TWO-FAM-RES,13529.0,42.37900472251675,-71.12102929524968,,,,,,,9.0,104,,False,Porter Square Area,Large,640.8177635546981,0.5538259785959799,Residential,591,False,original,1.0,42.37900472251675,-71.12102929524968,Original coordinates
156-30,20 Wendell St,4-8-UNIT-APT,7499.0,42.381373770062154,-71.11802020593608,,,,,,,8.0,111,,False,Porter Square Area,Large,787.4579986286699,0.45172665004482904,Multi-Family,615,False,original,1.0,42.381373770062154,-71.11802020593608,Original coordinates
127-96,14 Laurel St,SNGL-FAM-RES,2231.0,42.36279694645241,-71.11082735373121,,,,,,,5.0,101,,False,Central Square Area,Small,872.590886480079,0.39245225865514893,Residential,761,False,original,1.0,42.36279694645241,-71.11082735373121,Original coordinates
135-138,14 Ellery Sq,SNGL-FAM-RES,872.0,42.37212929695748,-71.10964399303614,,,,,,,6.0,101,,False,Harvard Square Area,Small,1051.2692374443131,0.2680461592590818,Residential,1335,False,original,1.0,42.37212929695748,-71.10964399303614,Original coordinates
104-98,17 Pleasant Pl,SNGL-FAM-RES,2128.0,42.363004468785576,-71.10746743022295,,,,,,,5.0,101,,False,Central Square Area,Small,509.7038152174879,0.6451150172569357,Residential,761,False,original,1.0,42.363004468785576,-71.10746743022295,Original coordinates
140-133,25 Magnolia Ave,THREE-FM-RES,3060.0,42.37668296994903,-71.10725728870045,,,,,,,6.0,105,,False,Porter Square Area,Medium,1347.614846899707,0.06171337665535454,Residential,1335,False,original,1.0,42.37668296994903,-71.10725728870045,Original coordinates
112-143,18A Highland Ave,SNGL-FAM-RES,1836.0,42.37205016942319,-71.10585259705633,,,,,,,6.0,101,,False,Harvard Square Area,Small,867.3729332400396,0.3960852964905737,Residential,1335,False,original,1.0,42.37205016942319,-71.10585259705633,Original coordinates
75-150,84 Columbia St,THREE-FM-RES,2163.0,42.365425312377866,-71.09850952160039,,,,,,,4.0,105,,True,Central Square Area,Small,526.8311376807917,0.6331899946156377,Residential,695,False,original,1.0,42.365425312377866,-71.09850952160039,Original coordinates
152-52,818 Somerville Ave,GEN-OFFICE,10286.0,42.38822001614443,-71.11801972404614,,,,,,,11.0,340,,False,Porter Square Area,Large,110.62948154034179,0.9229734201016996,Commercial,234,False,original,1.0,42.38822001614443,-71.11801972404614,Original coordinates
126-28,274 Putnam Ave,THREE-FM-RES,2849.0,42.362578931237636,-71.11338350194744,,,,,,,7.0,105,,False,Central Square Area,Small,1154.627552164319,0.19608218206163783,Residential,839,False,original,1.0,42.362578931237636,-71.11338350194744,Original coordinates
135-127,3 Ellery Sq,SNGL-FAM-RES,825.0,42.37230918768051,-71.10921785826315,,,,,,,6.0,101,,False,Harvard Square Area,Small,1076.8393430870958,0.25024278751875995,Residential,1335,False,original,1.0,42.37230918768051,-71.10921785826315,Original coordinates
127-123,23 Rockwell St,THREE-FM-RES,3224.0,42.36283401381952,-71.11128928256309,,,,,,,5.0,105,,True,Central Square Area,Medium,921.4898627285758,0.3584059913445999,Residential,761,False,original,1.0,42.36283401381952,-71.11128928256309,Original coordinates
172-105,31 Follen St,SNGL-FAM-RES,1494.0,42.378800549532855,-71.12084364050281,,,,,,,9.0,101,,False,Porter Square Area,Small,612.4618077332742,0.5735690187536354,Residential,591,False,original,1.0,42.378800549532855,-71.12084364050281,Original coordinates
109-30,74 Inman St,SNGL-FAM-RES,2957.0,42.370834620205166,-71.10210584772604,,,,,,,6.0,101,,False,Harvard Square Area,Small,691.6888583898565,0.518406609398218,Residential,1335,False,original,1.0,42.370834620205166,-71.10210584772604,Original coordinates
153-58,11 Forest St,TWO-FAM-RES,6847.0,42.38547385207229,-71.11771207898083,,,,,,,8.0,104,,False,Porter Square Area,Large,354.8717435336594,0.7529179715356721,Residential,615,False,original,1.0,42.38547385207229,-71.11771207898083,Original coordinates
121-102,1038 Massachusetts Ave,MULTIUSE-RES,6319.0,42.3695935604357,-71.11269347124096,,,,,,,7.0,13,Educ NonTax,False,Harvard Square Area,Large,829.3405908706064,0.42256559105084784,Other,839,False,original,1.0,42.3695935604357,-71.11269347124096,Original coordinates
153-35,6 Frost St,4-8-UNIT-APT,10594.0,42.38618183718243,-71.11712996489901,,,,,,,8.0,111,,False,Porter Square Area,Large,322.0392474038654,0.7757778353910406,Multi-Family,615,False,original,1.0,42.38618183718243,-71.11712996489901,Original coordinates
176-25,29 Lancaster St,SNGL-FAM-RES,3980.0,42.38570147540336,-71.12183033943111,,,,,,,9.0,101,,False,Porter Square Area,Medium,434.0775073626176,0.69777038328857,Residential,591,False,original,1.0,42.38570147540336,-71.12183033943111,Original coordinates
142-154,70-9 Kirkland St,SNGL-FAM-RES,1025.0,42.37725446599604,-71.11009426830363,,,,,,,6.0,101,,False,Porter Square Area,Small,1068.5281042400497,0.256029547921071,Residential,1335,False,original,1.0,42.37725446599604,-71.11009426830363,Original coordinates
104-42,25 Chalk St,4-8-UNIT-APT,4991.0,42.36211659049392,-71.10968113676388,,,,,,,5.0,111,,True,Central Square Area,Medium,774.4518478086917,0.46078227700208885,Multi-Family,761,False,original,1.0,42.36211659049392,-71.10968113676388,Original coordinates
105-129,52-54 Western Ave,RES LND-IMP UND,443.0,42.36484446771587,-71.10634148258016,,,,,,,7.0,1062,,False,Central Square Area,Small,349.07309441370495,0.7569553230944202,Other,839,False,original,1.0,42.36484446771587,-71.10634148258016,Original coordinates
176-7,26 Arlington St,SNGL-FAM-RES,8033.0,42.386062962977455,-71.12157851536759,,,,,,,9.0,101,,False,Porter Square Area,Large,386.2813324063303,0.7310488171910293,Residential,591,False,original,1.0,42.386062962977455,-71.12157851536759,Original coordinates
173-71,1622 Massachusetts Ave,>8-UNIT-APT,15659.0,42.38026453465618,-71.1202958726882,,,,,,,9.0,112,,False,Porter Square Area,Large,753.6181343512849,0.4752879012883245,Multi-Family,591,False,original,1.0,42.38026453465618,-71.1202958726882,Original coordinates
101-105,45-47 Prince St,THREE-FM-RES,4500.0,42.36100853757911,-71.11059371230805,,,,,,,5.0,105,,True,Central Square Area,Medium,917.3052122078383,0.3613195846580108,Residential,761,False,original,1.0,42.36100853757911,-71.11059371230805,Original coordinates
86-111,132 Hampshire St,MXD 4-8-UNIT-APT,4575.0,42.37052080350412,-71.0972377352318,,,,,,,4.0,111,,False,Harvard Square Area,Medium,924.906156873861,0.35602737173729426,Multi-Family,695,False,original,1.0,42.37052080350412,-71.0972377352318,Original coordinates
103-92,141 Pearl St,TWO-FAM-RES,4388.0,42.36141280372816,-71.10648963582494,,,,,,,5.0,104,,False,Central Square Area,Medium,516.2080412665998,0.6405864026374607,Residential,761,False,original,1.0,42.36141280372816,-71.10648963582494,Original coordinates
127-11,125 Pleasant St,Parklands,4162.0,42.36074561597561,-71.11228863400068,,,,,,,5.0,920,City NonTax,False,Central Square Area,Medium,1100.190995814598,0.23398402973079727,Other,761,False,original,1.0,42.36074561597561,-71.11228863400068,Original coordinates
105-74,678 Massachusetts Ave,RETAIL-OFFIC,4236.0,42.36548631117522,-71.1045215278661,,,,,,,7.0,345,,False,Central Square Area,Medium,170.69191391431323,0.8811545153963302,Commercial,839,False,original,1.0,42.36548631117522,-71.1045215278661,Original coordinates
151-104,64 Prentiss St,THREE-FM-RES,3400.0,42.384036358267096,-71.11546749303905,,,,,,,8.0,105,,True,Porter Square Area,Medium,623.1834457643806,0.5661040004154403,Residential,615,False,original,1.0,42.384036358267096,-71.11546749303905,Original coordinates
125-40,138 Western Ave,SNGL-FAM-RES,2520.0,42.3646862753552,-71.10856897665082,,,,,,,7.0,101,,False,Central Square Area,Small,595.9583554064186,0.5850596672819736,Residential,839,False,original,1.0,42.3646862753552,-71.10856897665082,Original coordinates
87-134,230 Prospect St,THREE-FM-RES,2347.0,42.370899246398615,-71.09965850338206,,,,,,,4.0,105,,False,Harvard Square Area,Small,792.4875624687941,0.44822477969715274,Residential,695,False,original,1.0,42.370899246398615,-71.09965850338206,Original coordinates
94-114,31-35 Speridakis Ter,THREE-FM-RES,2660.0,42.360048232058695,-71.10614735698712,,,,,,,5.0,105,,False,Central Square Area,Small,611.2649987935823,0.5744023056689552,Residential,761,False,original,1.0,42.360048232058695,-71.10614735698712,Original coordinates
84-44,8 1/2 Carlisle St,4-8-UNIT-APT,3744.0,42.37216749840121,-71.09799545090661,,,,,,,3.0,111,,False,Harvard Square Area,Medium,1010.3491925464476,0.2965370376748692,Multi-Family,328,False,original,1.0,42.37216749840121,-71.09799545090661,Original coordinates
121-105,594 Franklin St,TWO-FAM-RES,1917.0,42.368120715265064,-71.11292290244842,,,,,,,7.0,104,,False,Harvard Square Area,Small,908.2600069617729,0.36761737449560045,Residential,839,False,original,1.0,42.368120715265064,-71.11292290244842,Original coordinates
160-36,Rear 65 Mt Auburn St,Private College,2863.0,42.3721826833478,-71.11800918199589,,,,,,,7.0,942,Educ NonTax,False,Harvard Square Area,Small,191.95320889356023,0.8663511843704761,Educational,839,False,original,1.0,42.3721826833478,-71.11800918199589,Original coordinates
155-2,20 Garfield St,SNGL-FAM-RES,6600.0,42.38357790647169,-71.11861775944499,,,,,,,8.0,101,,False,Porter Square Area,Large,536.931379948289,0.6261576275903447,Residential,615,False,original,1.0,42.38357790647169,-71.11861775944499,Original coordinates
210-69,19 Hillside Ave,SNGL-FAM-RES,3000.0,42.3854308801211,-71.12411267999288,,,,,,,9.0,101,,False,Porter Square Area,Small,656.264157339303,0.5430713147538954,Residential,591,False,original,1.0,42.3854308801211,-71.12411267999288,Original coordinates
200-16,24 Walden St,THREE-FM-RES,3372.0,42.39038138903024,-71.12370413769062,,,,,,,11.0,105,,False,Porter Square Area,Medium,566.5874708114113,0.6055093589685075,Residential,234,False,original,1.0,42.39038138903024,-71.12370413769062,Original coordinates
74-133,146 Cherry St,SNGL-FAM-RES,1717.0,42.36579815327942,-71.09656668379122,,,,,,,4.0,101,,False,Central Square Area,Small,746.3198277478448,0.4803694002602525,Residential,695,False,original,1.0,42.36579815327942,-71.09656668379122,Original coordinates
108-94,45-49 Inman St,>8-UNIT-APT,6212.0,42.36922063324159,-71.10369667448936,,,,,,,6.0,112,,False,Harvard Square Area,Large,504.8097736728897,0.648522529222208,Multi-Family,1335,False,original,1.0,42.36922063324159,-71.10369667448936,Original coordinates
113-28,40 Maple Ave,THREE-FM-RES,2938.0,42.37309581358132,-71.10393459028673,,,,,,,6.0,105,,False,Harvard Square Area,Small,935.495649928393,0.34865436029865743,Residential,1335,False,original,1.0,42.37309581358132,-71.10393459028673,Original coordinates
103-101,31 Lawrence St,4-8-UNIT-APT,4698.0,42.361875758135106,-71.10738089497066,,,,,,,5.0,111,,True,Central Square Area,Medium,560.0412007946446,0.6100672470057795,Multi-Family,761,False,original,1.0,42.361875758135106,-71.10738089497066,Original coordinates
127-149,56 Fairmont St,TWO-FAM-RES,1327.0,42.36227064262675,-71.112049981262,,,,,,,5.0,104,,True,Central Square Area,Small,1018.6870145191942,0.29073176857824623,Residential,761,False,original,1.0,42.36227064262675,-71.112049981262,Original coordinates
156-86,8-12 Wendell St,>8-UNIT-APT,14634.0,42.38133458708452,-71.1187723641316,,,,,,,8.0,112,,False,Porter Square Area,Large,784.6677677954627,0.45366936852471595,Multi-Family,615,False,original,1.0,42.38133458708452,-71.1187723641316,Original coordinates
125-96,29 Pleasant St,4-8-UNIT-APT,3736.0,42.36464198915906,-71.10780167678344,,,,,,,7.0,111,,False,Central Square Area,Medium,510.8267091194396,0.6443331942234032,Multi-Family,839,False,original,1.0,42.36464198915906,-71.10780167678344,Original coordinates
134-51,374 Harvard St,TWO-FAM-RES,2248.0,42.371208494452375,-71.11258816863597,,,,,,,6.0,104,,False,Harvard Square Area,Small,759.6073164826353,0.471117889736768,Residential,1335,False,original,1.0,42.371208494452375,-71.11258816863597,Original coordinates
154-64,1753 Massachusetts Ave,GEN-OFFICE,3192.0,42.38501970185472,-71.11902957056762,,,,,,,8.0,340,,False,Porter Square Area,Medium,375.2274506390836,0.7387451626432197,Commercial,615,False,original,1.0,42.38501970185472,-71.11902957056762,Original coordinates
106-108,14 Magazine St,Religious,10019.0,42.364192756116715,-71.10509294618674,,,,,,,5.0,960,Religious NonTax,False,Central Square Area,Large,217.53002858777776,0.8485431379230862,Other,761,False,original,1.0,42.364192756116715,-71.10509294618674,Original coordinates
121-46,619 Franklin St,TWO-FAM-RES,6091.0,42.36867185611407,-71.11307294762747,,,,,,,7.0,104,,True,Harvard Square Area,Large,855.6116742037143,0.404274158503235,Residential,839,False,original,1.0,42.36867185611407,-71.11307294762747,Original coordinates
179-12,12 Saginaw Ave,TWO-FAM-RES,3054.0,42.39052472038165,-71.11879666739509,,,,,,,11.0,104,,False,Porter Square Area,Medium,236.9214549876126,0.8350417164743721,Residential,234,False,original,1.0,42.39052472038165,-71.11879666739509,Original coordinates
77-36,8 Union St,TWO-FAM-RES,2487.0,42.36874290422578,-71.09568354826828,,,,,,,4.0,104,,False,Harvard Square Area,Small,947.3583141974232,0.3403948941563348,Residential,695,False,original,1.0,42.36874290422578,-71.09568354826828,Original coordinates
91-91,54-56 Norfolk St,4-8-UNIT-APT,3869.0,42.36544069209691,-71.1008948828057,,,,,,,4.0,111,,False,Central Square Area,Medium,268.7527558041008,0.8128789421264333,Multi-Family,695,False,original,1.0,42.36544069209691,-71.1008948828057,Original coordinates
70-22,730 Main St,GEN-OFFICE,18892.0,42.36270000119946,-71.09557706537744,,,,,,,4.0,340,,False,Central Square Area,Large,874.7837215330917,0.3909254813254271,Commercial,695,False,original,1.0,42.36270000119946,-71.09557706537744,Original coordinates
211-17,32 Avon Hill St,TWO-FAM-RES,7720.0,42.38441398272508,-71.1239453069223,,,,,,,9.0,104,,True,Porter Square Area,Large,705.0413334131347,0.5091098516994527,Residential,591,False,original,1.0,42.38441398272508,-71.1239453069223,Original coordinates
125-45,100 Western Ave,SNGL-FAM-RES,1917.0,42.3648566482504,-71.10758442060812,,,,,,,7.0,101,,False,Central Square Area,Small,486.9812101915368,0.6609357960146369,Residential,839,False,original,1.0,42.3648566482504,-71.10758442060812,Original coordinates
169-47,39-41 Brattle St,RETAIL-STORE,8774.0,42.37383040188618,-71.12085894416823,,,,,,,10.0,325,,False,Harvard Square Area,Large,207.92165077150725,0.8552330407523617,Commercial,173,False,original,1.0,42.37383040188618,-71.12085894416823,Original coordinates
93-51,40 Pearl St,TWO-FAM-RES,1501.0,42.36377473754523,-71.10327606730338,,,,,,,5.0,104,,False,Central Square Area,Small,103.05062360528238,0.9282502549755921,Residential,761,False,original,1.0,42.36377473754523,-71.10327606730338,Original coordinates
106-33,3 William St,TWO-FAM-RES,3074.0,42.36301363268009,-71.10489285114788,,,,,,,5.0,104,,False,Central Square Area,Medium,265.2314688290118,0.8153306637539329,Residential,761,False,original,1.0,42.36301363268009,-71.10489285114788,Original coordinates
176-44,12 Humboldt St,THREE-FM-RES,5174.0,42.385355669076496,-71.12067188384725,,,,,,,9.0,105,,False,Porter Square Area,Medium,385.5256495108286,0.7315749668946859,Residential,591,False,original,1.0,42.385355669076496,-71.12067188384725,Original coordinates
82-39,154 Tremont St,THREE-FM-RES,3481.0,42.37409008727172,-71.09623976129859,,,,,,,3.0,105,,False,Harvard Square Area,Medium,1297.4122442135579,0.09666730333987202,Residential,328,False,original,1.0,42.37409008727172,-71.09623976129859,Original coordinates
