PROPERTY_ID,ADDRESS,CORRIDOR_SEGMENT,TOTAL_VALUE,PRICE_PER_SQFT,RED_LINE_DISTANCE,NEAREST_STATION,ON_MASS_AVE,ON_MAIN_ST
9169,930 Massachusetts Ave,Mass Ave - Central,2461200.0,743.1159420289855,788.2478792782919,Central Square,True,False
184987,1038 Massachusetts Ave,Mass Ave - Harvard,987100.0,273.3591802824702,829.4298334172244,Harvard Square,True,False
9288,1038 Massachusetts Ave,Mass Ave - Harvard,1126750.0,314.12043490381933,829.4298334172244,Harvard Square,True,False
9298,1000 Massachusetts Ave,Mass Ave - Central,68897000.0,632.4771417030809,956.2275335647178,Central Square,True,False
9299,1008 Massachusetts Ave,Mass Ave - Harvard,,,989.8376754530602,Harvard Square,True,False
9301,1008 Massachusetts Ave,Mass Ave - Harvard,531500.0,637.2901678657074,989.8376754530602,Harvard Square,True,False
188025,1008 Massachusetts Ave,Mass Ave - Harvard,589300.0,600.7135575942915,989.8376754530602,Harvard Square,True,False
188024,1008 Massachusetts Ave,Mass Ave - Harvard,612700.0,588.5686839577329,989.8376754530602,Harvard Square,True,False
188023,1008 Massachusetts Ave,Mass Ave - Harvard,680400.0,559.0797041906327,989.8376754530602,Harvard Square,True,False
188022,1008 Massachusetts Ave,Mass Ave - Harvard,599200.0,595.6262425447316,989.8376754530602,Harvard Square,True,False
188021,1008 Massachusetts Ave,Mass Ave - Harvard,606200.0,591.9921875,989.8376754530602,Harvard Square,True,False
188020,1008 Massachusetts Ave,Mass Ave - Harvard,589300.0,600.7135575942915,989.8376754530602,Harvard Square,True,False
188019,1008 Massachusetts Ave,Mass Ave - Harvard,612700.0,588.5686839577329,989.8376754530602,Harvard Square,True,False
188018,1008 Massachusetts Ave,Mass Ave - Harvard,680400.0,559.0797041906327,989.8376754530602,Harvard Square,True,False
188017,1008 Massachusetts Ave,Mass Ave - Harvard,599200.0,595.6262425447316,989.8376754530602,Harvard Square,True,False
188016,1008 Massachusetts Ave,Mass Ave - Harvard,485900.0,633.5071707953064,989.8376754530602,Harvard Square,True,False
188015,1008 Massachusetts Ave,Mass Ave - Harvard,385200.0,771.943887775551,989.8376754530602,Harvard Square,True,False
188014,1008 Massachusetts Ave,Mass Ave - Harvard,421000.0,706.3758389261745,989.8376754530602,Harvard Square,True,False
188013,1008 Massachusetts Ave,Mass Ave - Harvard,599200.0,595.6262425447316,989.8376754530602,Harvard Square,True,False
188012,1008 Massachusetts Ave,Mass Ave - Harvard,576000.0,607.5949367088608,989.8376754530602,Harvard Square,True,False
188011,1008 Massachusetts Ave,Mass Ave - Harvard,478700.0,680.9388335704125,989.8376754530602,Harvard Square,True,False
188010,1008 Massachusetts Ave,Mass Ave - Harvard,606200.0,591.9921875,989.8376754530602,Harvard Square,True,False
188009,1008 Massachusetts Ave,Mass Ave - Harvard,589300.0,600.7135575942915,989.8376754530602,Harvard Square,True,False
188008,1008 Massachusetts Ave,Mass Ave - Harvard,531500.0,637.2901678657074,989.8376754530602,Harvard Square,True,False
188007,1008 Massachusetts Ave,Mass Ave - Harvard,680400.0,559.0797041906327,989.8376754530602,Harvard Square,True,False
188006,1008 Massachusetts Ave,Mass Ave - Harvard,599200.0,595.6262425447316,989.8376754530602,Harvard Square,True,False
188005,1008 Massachusetts Ave,Mass Ave - Harvard,485900.0,633.5071707953064,989.8376754530602,Harvard Square,True,False
188004,1008 Massachusetts Ave,Mass Ave - Harvard,385200.0,771.943887775551,989.8376754530602,Harvard Square,True,False
188003,1008 Massachusetts Ave,Mass Ave - Harvard,421000.0,706.3758389261745,989.8376754530602,Harvard Square,True,False
188002,1008 Massachusetts Ave,Mass Ave - Harvard,548500.0,545.2286282306163,989.8376754530602,Harvard Square,True,False
188001,1008 Massachusetts Ave,Mass Ave - Harvard,576000.0,607.5949367088608,989.8376754530602,Harvard Square,True,False
188000,1008 Massachusetts Ave,Mass Ave - Harvard,460800.0,655.4765291607397,989.8376754530602,Harvard Square,True,False
187999,1008 Massachusetts Ave,Mass Ave - Harvard,606200.0,591.9921875,989.8376754530602,Harvard Square,True,False
187998,1008 Massachusetts Ave,Mass Ave - Harvard,598400.0,609.9898063200816,989.8376754530602,Harvard Square,True,False
187997,1008 Massachusetts Ave,Mass Ave - Harvard,612700.0,588.5686839577329,989.8376754530602,Harvard Square,True,False
187996,1008 Massachusetts Ave,Mass Ave - Harvard,680400.0,559.0797041906327,989.8376754530602,Harvard Square,True,False
187995,1008 Massachusetts Ave,Mass Ave - Harvard,599200.0,595.6262425447316,989.8376754530602,Harvard Square,True,False
187994,1008 Massachusetts Ave,Mass Ave - Harvard,504900.0,658.2790091264668,989.8376754530602,Harvard Square,True,False
187993,1008 Massachusetts Ave,Mass Ave - Harvard,385200.0,771.943887775551,989.8376754530602,Harvard Square,True,False
187992,1008 Massachusetts Ave,Mass Ave - Harvard,421000.0,706.3758389261745,989.8376754530602,Harvard Square,True,False
187991,1008 Massachusetts Ave,Mass Ave - Harvard,599200.0,595.6262425447316,989.8376754530602,Harvard Square,True,False
187990,1008 Massachusetts Ave,Mass Ave - Harvard,576000.0,607.5949367088608,989.8376754530602,Harvard Square,True,False
187989,1008 Massachusetts Ave,Mass Ave - Harvard,478700.0,680.9388335704125,989.8376754530602,Harvard Square,True,False
187988,1008 Massachusetts Ave,Mass Ave - Harvard,606200.0,591.9921875,989.8376754530602,Harvard Square,True,False
187987,1008 Massachusetts Ave,Mass Ave - Harvard,589300.0,600.7135575942915,989.8376754530602,Harvard Square,True,False
187986,1008 Massachusetts Ave,Mass Ave - Harvard,612700.0,588.5686839577329,989.8376754530602,Harvard Square,True,False
187985,1008 Massachusetts Ave,Mass Ave - Harvard,680400.0,559.0797041906327,989.8376754530602,Harvard Square,True,False
187984,1008 Massachusetts Ave,Mass Ave - Harvard,599200.0,595.6262425447316,989.8376754530602,Harvard Square,True,False
187983,1008 Massachusetts Ave,Mass Ave - Harvard,485900.0,633.5071707953064,989.8376754530602,Harvard Square,True,False
187982,1008 Massachusetts Ave,Mass Ave - Harvard,336500.0,674.3486973947896,989.8376754530602,Harvard Square,True,False
187981,1008 Massachusetts Ave,Mass Ave - Harvard,421000.0,706.3758389261745,989.8376754530602,Harvard Square,True,False
187980,1008 Massachusetts Ave,Mass Ave - Harvard,599200.0,595.6262425447316,989.8376754530602,Harvard Square,True,False
187979,1008 Massachusetts Ave,Mass Ave - Harvard,576000.0,607.5949367088608,989.8376754530602,Harvard Square,True,False
187978,1008 Massachusetts Ave,Mass Ave - Harvard,433700.0,616.9274537695591,989.8376754530602,Harvard Square,True,False
187977,1008 Massachusetts Ave,Mass Ave - Harvard,620200.0,605.6640625,989.8376754530602,Harvard Square,True,False
187976,1008 Massachusetts Ave,Mass Ave - Harvard,602900.0,614.5769622833843,989.8376754530602,Harvard Square,True,False
187975,1008 Massachusetts Ave,Mass Ave - Harvard,626900.0,602.209414024976,989.8376754530602,Harvard Square,True,False
187974,1008 Massachusetts Ave,Mass Ave - Harvard,696300.0,572.1446179129006,989.8376754530602,Harvard Square,True,False
187973,1008 Massachusetts Ave,Mass Ave - Harvard,613000.0,609.3439363817098,989.8376754530602,Harvard Square,True,False
187972,1008 Massachusetts Ave,Mass Ave - Harvard,504900.0,658.2790091264668,989.8376754530602,Harvard Square,True,False
187971,1008 Massachusetts Ave,Mass Ave - Harvard,487500.0,655.241935483871,989.8376754530602,Harvard Square,True,False
187970,1008 Massachusetts Ave,Mass Ave - Harvard,559600.0,638.8127853881278,989.8376754530602,Harvard Square,True,False
187969,1008 Massachusetts Ave,Mass Ave - Harvard,589700.0,621.390937829294,989.8376754530602,Harvard Square,True,False
187968,1008 Massachusetts Ave,Mass Ave - Harvard,478700.0,680.9388335704125,989.8376754530602,Harvard Square,True,False
187967,1008 Massachusetts Ave,Mass Ave - Harvard,634200.0,619.3359375,989.8376754530602,Harvard Square,True,False
187966,1008 Massachusetts Ave,Mass Ave - Harvard,616600.0,628.5423037716615,989.8376754530602,Harvard Square,True,False
187965,1008 Massachusetts Ave,Mass Ave - Harvard,616600.0,628.5423037716615,989.8376754530602,Harvard Square,True,False
187964,1008 Massachusetts Ave,Mass Ave - Harvard,640600.0,615.9615384615385,989.8376754530602,Harvard Square,True,False
187963,1008 Massachusetts Ave,Mass Ave - Harvard,632200.0,620.4121687929343,989.8376754530602,Harvard Square,True,False
187962,1008 Massachusetts Ave,Mass Ave - Harvard,725600.0,644.9777777777778,989.8376754530602,Harvard Square,True,False
9300,1008 Massachusetts Ave,Mass Ave - Harvard,1253700.0,550.1096972356297,989.8376754530602,Harvard Square,True,False
9299,1008 Massachusetts Ave,Mass Ave - Harvard,,,989.8376754530602,Harvard Square,True,False
9299,1008 Massachusetts Ave,Mass Ave - Harvard,,,989.8376754530602,Harvard Square,True,False
9189,1050 Massachusetts Ave,Mass Ave - Harvard,37460100.0,588.699082222781,789.4859458304079,Harvard Square,True,False
9190,1010 Massachusetts Ave,Mass Ave - Harvard,21478800.0,329.5103092783505,932.1099972558812,Harvard Square,True,False
9283,1028 Massachusetts Ave,Mass Ave - Harvard,98218300.0,1490.6178385515473,874.0878074526512,Harvard Square,True,False
631,1 Main St,Main St - Kendall,307303200.0,685.3877652978383,688.6309928468806,Kendall/MIT,False,True
10349,1218 Massachusetts Ave,Mass Ave - Harvard,4405400.0,484.1098901098901,423.75098197836894,Harvard Square,True,False
10350,1208-1210 Massachusetts Ave,Mass Ave - Harvard,4421400.0,936.3405336721728,442.23290233462217,Harvard Square,True,False
10350,1208-1210 Massachusetts Ave,Mass Ave - Harvard,4421400.0,9869.19642857143,442.23290233462217,Harvard Square,True,False
10355,1134 Massachusetts Ave,Mass Ave - Harvard,2537900.0,726.3594733829422,608.4755560188421,Harvard Square,True,False
10356,1132 Massachusetts Ave,Mass Ave - Harvard,2139600.0,647.5786924939467,617.1132715639335,Harvard Square,True,False
10357,1130 Massachusetts Ave,Mass Ave - Harvard,1892700.0,625.8928571428571,626.0915418775257,Harvard Square,True,False
10358,1124 Massachusetts Ave,Mass Ave - Harvard,2153200.0,632.9218106995885,635.1427097957152,Harvard Square,True,False
10359,1122 Massachusetts Ave,Mass Ave - Harvard,5071700.0,708.8329839273235,647.5954344572718,Harvard Square,True,False
10360,1110-1114 Massachusetts Ave,Mass Ave - Harvard,3247800.0,877.7837837837837,662.416117284581,Harvard Square,True,False
10361,1090-1100 Massachusetts Ave,Mass Ave - Harvard,38615800.0,643.0179505112065,686.9113412817154,Harvard Square,True,False
10368,1168 Massachusetts Ave,Mass Ave - Harvard,,,522.8820979759547,Harvard Square,True,False
10371,1168 Massachusetts Ave,Mass Ave - Harvard,359100.0,749.6868475991649,522.8820979759547,Harvard Square,True,False
10372,1168 Massachusetts Ave,Mass Ave - Harvard,505700.0,1044.8347107438017,522.8820979759547,Harvard Square,True,False
10373,1168 Massachusetts Ave,Mass Ave - Harvard,621600.0,956.3076923076924,522.8820979759547,Harvard Square,True,False
10369,1168 Massachusetts Ave,Mass Ave - Harvard,1275000.0,1159.090909090909,522.8820979759547,Harvard Square,True,False
10374,1170 Massachusetts Ave,Mass Ave - Harvard,361600.0,1102.439024390244,522.8820979759547,Harvard Square,True,False
10375,1170 Massachusetts Ave,Mass Ave - Harvard,431300.0,1019.6217494089834,522.8820979759547,Harvard Square,True,False
10376,1170 Massachusetts Ave,Mass Ave - Harvard,542900.0,942.5347222222222,522.8820979759547,Harvard Square,True,False
10377,1172 Massachusetts Ave,Mass Ave - Harvard,327700.0,819.25,522.8820979759547,Harvard Square,True,False
10379,1172 Massachusetts Ave,Mass Ave - Harvard,497600.0,1187.5894988066825,522.8820979759547,Harvard Square,True,False
10380,1172 Massachusetts Ave,Mass Ave - Harvard,512700.0,899.4736842105264,522.8820979759547,Harvard Square,True,False
10378,1172 Massachusetts Ave,Mass Ave - Harvard,258100.0,829.903536977492,522.8820979759547,Harvard Square,True,False
10370,1174 Massachusetts Ave,Mass Ave - Harvard,652100.0,815.125,522.8820979759547,Harvard Square,True,False
10368,1168 Massachusetts Ave,Mass Ave - Harvard,,,522.8820979759547,Harvard Square,True,False
10381,1200 Massachusetts Ave,Mass Ave - Harvard,31080200.0,523.2797373516289,479.0054512315429,Harvard Square,True,False
10388,1234-1238 Massachusetts Ave,Mass Ave - Harvard,4758300.0,663.0852842809364,355.2703388289099,Harvard Square,True,False
10389,1244-1256 Massachusetts Ave,Mass Ave - Harvard,20733100.0,460.7765134678638,325.3361151391814,Harvard Square,True,False
10395,1152 Massachusetts Ave,Mass Ave - Harvard,659200.0,,573.6100273726238,Harvard Square,True,False
10396,1173-1201 Massachusetts Ave,Mass Ave - Harvard,50154300.0,766.2526354386287,509.9890305082667,Harvard Square,True,False
10528,1039 Massachusetts Ave,Mass Ave - Harvard,10838500.0,413.5569291819292,831.7734052505393,Harvard Square,True,False
10529,1045 Massachusetts Ave,Mass Ave - Harvard,13177800.0,681.5515903801396,803.2468678120094,Harvard Square,True,False
10549,1073-1081 Massachusetts Ave,Mass Ave - Harvard,18715400.0,667.453637660485,748.7005666712397,Harvard Square,True,False
10566,1105 Massachusetts Ave,Mass Ave - Harvard,,,714.9056346629862,Harvard Square,True,False
10641,1105 Massachusetts Ave,Mass Ave - Harvard,1272400.0,850.5347593582887,714.9056346629862,Harvard Square,True,False
10642,1105 Massachusetts Ave,Mass Ave - Harvard,732900.0,841.4466130884041,714.9056346629862,Harvard Square,True,False
10643,1105 Massachusetts Ave,Mass Ave - Harvard,544100.0,934.8797250859106,714.9056346629862,Harvard Square,True,False
10644,1105 Massachusetts Ave,Mass Ave - Harvard,785100.0,895.2109464082098,714.9056346629862,Harvard Square,True,False
10645,1105 Massachusetts Ave,Mass Ave - Harvard,605500.0,978.1906300484652,714.9056346629862,Harvard Square,True,False
10646,1105 Massachusetts Ave,Mass Ave - Harvard,785100.0,895.2109464082098,714.9056346629862,Harvard Square,True,False
10647,1105 Massachusetts Ave,Mass Ave - Harvard,588700.0,951.0500807754444,714.9056346629862,Harvard Square,True,False
10648,1105 Massachusetts Ave,Mass Ave - Harvard,752400.0,857.9247434435575,714.9056346629862,Harvard Square,True,False
10649,1105 Massachusetts Ave,Mass Ave - Harvard,578800.0,935.0565428109854,714.9056346629862,Harvard Square,True,False
10650,1105 Massachusetts Ave,Mass Ave - Harvard,799100.0,917.451205510907,714.9056346629862,Harvard Square,True,False
10651,1105 Massachusetts Ave,Mass Ave - Harvard,556200.0,955.6701030927836,714.9056346629862,Harvard Square,True,False
10652,1105 Massachusetts Ave,Mass Ave - Harvard,795400.0,906.9555302166476,714.9056346629862,Harvard Square,True,False
10653,1105 Massachusetts Ave,Mass Ave - Harvard,578800.0,935.0565428109854,714.9056346629862,Harvard Square,True,False
10654,1105 Massachusetts Ave,Mass Ave - Harvard,752400.0,857.9247434435575,714.9056346629862,Harvard Square,True,False
10655,1105 Massachusetts Ave,Mass Ave - Harvard,619000.0,1000.0,714.9056346629862,Harvard Square,True,False
10656,1105 Massachusetts Ave,Mass Ave - Harvard,752400.0,857.9247434435575,714.9056346629862,Harvard Square,True,False
10657,1105 Massachusetts Ave,Mass Ave - Harvard,578800.0,935.0565428109854,714.9056346629862,Harvard Square,True,False
10658,1105 Massachusetts Ave,Mass Ave - Harvard,749100.0,860.0459242250287,714.9056346629862,Harvard Square,True,False
10659,1105 Massachusetts Ave,Mass Ave - Harvard,578200.0,993.4707903780068,714.9056346629862,Harvard Square,True,False
10660,1105 Massachusetts Ave,Mass Ave - Harvard,868300.0,990.0798175598632,714.9056346629862,Harvard Square,True,False
10661,1105 Massachusetts Ave,Mass Ave - Harvard,578800.0,935.0565428109854,714.9056346629862,Harvard Square,True,False
10662,1105 Massachusetts Ave,Mass Ave - Harvard,924400.0,1054.047890535918,714.9056346629862,Harvard Square,True,False
10663,1105 Massachusetts Ave,Mass Ave - Harvard,745100.0,1203.715670436187,714.9056346629862,Harvard Square,True,False
10567,1105 Massachusetts Ave,Mass Ave - Harvard,640400.0,755.188679245283,714.9056346629862,Harvard Square,True,False
10568,1105 Massachusetts Ave,Mass Ave - Harvard,504400.0,812.2383252818036,714.9056346629862,Harvard Square,True,False
10569,1105 Massachusetts Ave,Mass Ave - Harvard,635300.0,749.1745283018868,714.9056346629862,Harvard Square,True,False
10570,1105 Massachusetts Ave,Mass Ave - Harvard,437300.0,704.1867954911434,714.9056346629862,Harvard Square,True,False
10571,1105 Massachusetts Ave,Mass Ave - Harvard,537300.0,704.1939711664483,714.9056346629862,Harvard Square,True,False
10572,1105 Massachusetts Ave,Mass Ave - Harvard,600100.0,966.3446054750402,714.9056346629862,Harvard Square,True,False
10573,1105 Massachusetts Ave,Mass Ave - Harvard,640200.0,839.0563564875491,714.9056346629862,Harvard Square,True,False
10574,1105 Massachusetts Ave,Mass Ave - Harvard,479400.0,771.9806763285025,714.9056346629862,Harvard Square,True,False
10575,1105 Massachusetts Ave,Mass Ave - Harvard,566100.0,645.4960091220069,714.9056346629862,Harvard Square,True,False
10576,1105 Massachusetts Ave,Mass Ave - Harvard,399600.0,645.5573505654281,714.9056346629862,Harvard Square,True,False
10577,1105 Massachusetts Ave,Mass Ave - Harvard,562200.0,645.4649827784156,714.9056346629862,Harvard Square,True,False
10578,1105 Massachusetts Ave,Mass Ave - Harvard,375700.0,645.53264604811,714.9056346629862,Harvard Square,True,False
10579,1105 Massachusetts Ave,Mass Ave - Harvard,566100.0,645.4960091220069,714.9056346629862,Harvard Square,True,False
10580,1105 Massachusetts Ave,Mass Ave - Harvard,997300.0,645.5016181229773,714.9056346629862,Harvard Square,True,False
10581,1105 Massachusetts Ave,Mass Ave - Harvard,697900.0,795.7810718358039,714.9056346629862,Harvard Square,True,False
10582,1105 Massachusetts Ave,Mass Ave - Harvard,399600.0,645.5573505654281,714.9056346629862,Harvard Square,True,False
10583,1105 Massachusetts Ave,Mass Ave - Harvard,562200.0,645.4649827784156,714.9056346629862,Harvard Square,True,False
10584,1105 Massachusetts Ave,Mass Ave - Harvard,375700.0,645.53264604811,714.9056346629862,Harvard Square,True,False
10585,1105 Massachusetts Ave,Mass Ave - Harvard,566100.0,645.4960091220069,714.9056346629862,Harvard Square,True,False
10586,1105 Massachusetts Ave,Mass Ave - Harvard,997300.0,645.5016181229773,714.9056346629862,Harvard Square,True,False
10587,1105 Massachusetts Ave,Mass Ave - Harvard,523300.0,845.3957996768983,714.9056346629862,Harvard Square,True,False
10588,1105 Massachusetts Ave,Mass Ave - Harvard,681300.0,776.8529076396808,714.9056346629862,Harvard Square,True,False
10589,1105 Massachusetts Ave,Mass Ave - Harvard,622900.0,1006.3004846526655,714.9056346629862,Harvard Square,True,False
10590,1105 Massachusetts Ave,Mass Ave - Harvard,651400.0,747.8760045924225,714.9056346629862,Harvard Square,True,False
10591,1105 Massachusetts Ave,Mass Ave - Harvard,483600.0,830.9278350515464,714.9056346629862,Harvard Square,True,False
10592,1105 Massachusetts Ave,Mass Ave - Harvard,783000.0,892.8164196123147,714.9056346629862,Harvard Square,True,False
10593,1105 Massachusetts Ave,Mass Ave - Harvard,1252900.0,810.9385113268609,714.9056346629862,Harvard Square,True,False
10594,1105 Massachusetts Ave,Mass Ave - Harvard,518300.0,837.3182552504039,714.9056346629862,Harvard Square,True,False
10595,1105 Massachusetts Ave,Mass Ave - Harvard,654300.0,746.0661345496009,714.9056346629862,Harvard Square,True,False
10596,1105 Massachusetts Ave,Mass Ave - Harvard,523300.0,845.3957996768983,714.9056346629862,Harvard Square,True,False
10597,1105 Massachusetts Ave,Mass Ave - Harvard,694900.0,797.8185993111366,714.9056346629862,Harvard Square,True,False
10598,1105 Massachusetts Ave,Mass Ave - Harvard,528600.0,908.2474226804125,714.9056346629862,Harvard Square,True,False
10599,1105 Massachusetts Ave,Mass Ave - Harvard,811100.0,924.8574686431016,714.9056346629862,Harvard Square,True,False
10600,1105 Massachusetts Ave,Mass Ave - Harvard,1160400.0,751.0679611650486,714.9056346629862,Harvard Square,True,False
10601,1105 Massachusetts Ave,Mass Ave - Harvard,550300.0,889.0145395799677,714.9056346629862,Harvard Square,True,False
10602,1105 Massachusetts Ave,Mass Ave - Harvard,670600.0,764.6522234891676,714.9056346629862,Harvard Square,True,False
10603,1105 Massachusetts Ave,Mass Ave - Harvard,551700.0,891.2762520193861,714.9056346629862,Harvard Square,True,False
10604,1105 Massachusetts Ave,Mass Ave - Harvard,852100.0,978.300803673938,714.9056346629862,Harvard Square,True,False
10605,1105 Massachusetts Ave,Mass Ave - Harvard,603700.0,1037.2852233676977,714.9056346629862,Harvard Square,True,False
10606,1105 Massachusetts Ave,Mass Ave - Harvard,747300.0,852.109464082098,714.9056346629862,Harvard Square,True,False
10607,1105 Massachusetts Ave,Mass Ave - Harvard,1023900.0,662.7184466019418,714.9056346629862,Harvard Square,True,False
10608,1105 Massachusetts Ave,Mass Ave - Harvard,578700.0,934.8949919224556,714.9056346629862,Harvard Square,True,False
10609,1105 Massachusetts Ave,Mass Ave - Harvard,825200.0,940.9350057012542,714.9056346629862,Harvard Square,True,False
10610,1105 Massachusetts Ave,Mass Ave - Harvard,607000.0,980.6138933764136,714.9056346629862,Harvard Square,True,False
10611,1105 Massachusetts Ave,Mass Ave - Harvard,833800.0,957.2904707233064,714.9056346629862,Harvard Square,True,False
10612,1105 Massachusetts Ave,Mass Ave - Harvard,570000.0,979.3814432989692,714.9056346629862,Harvard Square,True,False
10613,1105 Massachusetts Ave,Mass Ave - Harvard,785400.0,895.5530216647662,714.9056346629862,Harvard Square,True,False
10614,1105 Massachusetts Ave,Mass Ave - Harvard,565100.0,912.9240710823908,714.9056346629862,Harvard Square,True,False
10615,1105 Massachusetts Ave,Mass Ave - Harvard,687000.0,783.3523375142531,714.9056346629862,Harvard Square,True,False
10616,1105 Massachusetts Ave,Mass Ave - Harvard,528500.0,853.7964458804523,714.9056346629862,Harvard Square,True,False
10617,1105 Massachusetts Ave,Mass Ave - Harvard,703300.0,801.9384264538198,714.9056346629862,Harvard Square,True,False
10618,1105 Massachusetts Ave,Mass Ave - Harvard,541100.0,874.151857835218,714.9056346629862,Harvard Square,True,False
10619,1105 Massachusetts Ave,Mass Ave - Harvard,747000.0,857.6349024110218,714.9056346629862,Harvard Square,True,False
10620,1105 Massachusetts Ave,Mass Ave - Harvard,540500.0,928.6941580756014,714.9056346629862,Harvard Square,True,False
10621,1105 Massachusetts Ave,Mass Ave - Harvard,758000.0,864.3101482326111,714.9056346629862,Harvard Square,True,False
10622,1105 Massachusetts Ave,Mass Ave - Harvard,1215900.0,812.7673796791444,714.9056346629862,Harvard Square,True,False
10623,1105 Massachusetts Ave,Mass Ave - Harvard,562500.0,908.723747980614,714.9056346629862,Harvard Square,True,False
10624,1105 Massachusetts Ave,Mass Ave - Harvard,719700.0,820.6385404789054,714.9056346629862,Harvard Square,True,False
10625,1105 Massachusetts Ave,Mass Ave - Harvard,553700.0,894.5072697899839,714.9056346629862,Harvard Square,True,False
10626,1105 Massachusetts Ave,Mass Ave - Harvard,662000.0,760.0459242250287,714.9056346629862,Harvard Square,True,False
10627,1105 Massachusetts Ave,Mass Ave - Harvard,532000.0,914.0893470790378,714.9056346629862,Harvard Square,True,False
10628,1105 Massachusetts Ave,Mass Ave - Harvard,837400.0,954.8460661345496,714.9056346629862,Harvard Square,True,False
10629,1105 Massachusetts Ave,Mass Ave - Harvard,580700.0,938.1260096930532,714.9056346629862,Harvard Square,True,False
10630,1105 Massachusetts Ave,Mass Ave - Harvard,719700.0,820.6385404789054,714.9056346629862,Harvard Square,True,False
10631,1105 Massachusetts Ave,Mass Ave - Harvard,553700.0,894.5072697899839,714.9056346629862,Harvard Square,True,False
10664,1105 Massachusetts Ave,Mass Ave - Harvard,1173000.0,846.9314079422383,714.9056346629862,Harvard Square,True,False
10665,1105 Massachusetts Ave,Mass Ave - Harvard,1084500.0,868.9903846153846,714.9056346629862,Harvard Square,True,False
10666,1105 Massachusetts Ave,Mass Ave - Harvard,1251400.0,842.1265141318977,714.9056346629862,Harvard Square,True,False
10667,1105 Massachusetts Ave,Mass Ave - Harvard,1250900.0,1002.323717948718,714.9056346629862,Harvard Square,True,False
10632,1105 Massachusetts Ave,Mass Ave - Harvard,3348400.0,686.4288642886429,714.9056346629862,Harvard Square,True,False
10668,1105 Massachusetts Ave,Mass Ave - Harvard,548900.0,557.258883248731,714.9056346629862,Harvard Square,True,False
10669,1105 Massachusetts Ave,Mass Ave - Harvard,683700.0,557.2127139364303,714.9056346629862,Harvard Square,True,False
10670,1105 Massachusetts Ave,Mass Ave - Harvard,390100.0,557.2857142857143,714.9056346629862,Harvard Square,True,False
10671,1105 Massachusetts Ave,Mass Ave - Harvard,354900.0,557.1428571428571,714.9056346629862,Harvard Square,True,False
10672,1105 Massachusetts Ave,Mass Ave - Harvard,354900.0,557.1428571428571,714.9056346629862,Harvard Square,True,False
10673,1105 Massachusetts Ave,Mass Ave - Harvard,431800.0,557.1612903225806,714.9056346629862,Harvard Square,True,False
10633,1105 Massachusetts Ave,Mass Ave - Harvard,960300.0,686.4188706218728,714.9056346629862,Harvard Square,True,False
10634,1105 Massachusetts Ave,Mass Ave - Harvard,516200.0,613.0641330166271,714.9056346629862,Harvard Square,True,False
10635,1105 Massachusetts Ave,Mass Ave - Harvard,452400.0,613.0081300813008,714.9056346629862,Harvard Square,True,False
10636,1105 Massachusetts Ave,Mass Ave - Harvard,452400.0,613.0081300813008,714.9056346629862,Harvard Square,True,False
10637,1105 Massachusetts Ave,Mass Ave - Harvard,529600.0,612.9629629629629,714.9056346629862,Harvard Square,True,False
10638,1105 Massachusetts Ave,Mass Ave - Harvard,334300.0,557.1666666666666,714.9056346629862,Harvard Square,True,False
10639,1105 Massachusetts Ave,Mass Ave - Harvard,566700.0,557.2271386430679,714.9056346629862,Harvard Square,True,False
10640,1105 Massachusetts Ave,Mass Ave - Harvard,534900.0,557.1875,714.9056346629862,Harvard Square,True,False
10680,1033 Massachusetts Ave,Mass Ave - Harvard,39744500.0,570.2551078971534,875.3794750355786,Harvard Square,True,False
10404,1131 Massachusetts Ave,Mass Ave - Harvard,11489100.0,949.9834628741525,641.8623978694561,Harvard Square,True,False
10405,1137 Massachusetts Ave,Mass Ave - Harvard,,,619.6799038397291,Harvard Square,True,False
10406,1137 Massachusetts Ave,Mass Ave - Harvard,485800.0,1281.7941952506596,619.6799038397291,Harvard Square,True,False
10407,1137 Massachusetts Ave,Mass Ave - Harvard,420200.0,1108.707124010554,619.6799038397291,Harvard Square,True,False
10415,1137 Massachusetts Ave,Mass Ave - Harvard,515200.0,1215.0943396226414,619.6799038397291,Harvard Square,True,False
10416,1137 Massachusetts Ave,Mass Ave - Harvard,518800.0,1223.5849056603774,619.6799038397291,Harvard Square,True,False
10417,1137 Massachusetts Ave,Mass Ave - Harvard,501600.0,1247.761194029851,619.6799038397291,Harvard Square,True,False
10418,1137 Massachusetts Ave,Mass Ave - Harvard,519300.0,1434.5303867403316,619.6799038397291,Harvard Square,True,False
10419,1137 Massachusetts Ave,Mass Ave - Harvard,458500.0,1194.0104166666667,619.6799038397291,Harvard Square,True,False
10420,1137 Massachusetts Ave,Mass Ave - Harvard,493000.0,1283.8541666666667,619.6799038397291,Harvard Square,True,False
10421,1137 Massachusetts Ave,Mass Ave - Harvard,491500.0,1270.0258397932816,619.6799038397291,Harvard Square,True,False
10408,1137 Massachusetts Ave,Mass Ave - Harvard,501600.0,1247.761194029851,619.6799038397291,Harvard Square,True,False
10422,1137 Massachusetts Ave,Mass Ave - Harvard,515200.0,1215.0943396226414,619.6799038397291,Harvard Square,True,False
10423,1137 Massachusetts Ave,Mass Ave - Harvard,515200.0,1215.0943396226414,619.6799038397291,Harvard Square,True,False
