PROPERTY_ID,ADDRESS,SPATIAL_INVESTMENT_SCORE,TOTAL_VALUE,RED_LINE_DISTANCE,NEAREST_STATION
6093,183 Chestnut St,50.0,2122100.0,1186.2311950648875,Central Square
6094,140 Magazine St,50.0,5556800.0,1196.020514879088,Central Square
6095,128 Magazine St,15.0,,1071.898321225366,Central Square
185223,128 Magazine St,15.0,525400.0,1071.898321225366,Central Square
185230,128 Magazine St,30.0,550800.0,1071.898321225366,Central Square
185229,128 Magazine St,30.0,658800.0,1071.898321225366,Central Square
185228,128 Magazine St,30.0,607200.0,1071.898321225366,Central Square
185227,128 Magazine St,30.0,523800.0,1071.898321225366,Central Square
185226,128 Magazine St,15.0,614500.0,1071.898321225366,Central Square
185225,128 Magazine St,30.0,658800.0,1071.898321225366,Central Square
185224,128 Magazine St,30.0,612300.0,1071.898321225366,Central Square
185238,128 Magazine St,30.0,498400.0,1071.898321225366,Central Square
185237,128 Magazine St,30.0,658800.0,1071.898321225366,Central Square
185236,128 Magazine St,30.0,607200.0,1071.898321225366,Central Square
185235,128 Magazine St,15.0,570400.0,1071.898321225366,Central Square
185234,128 Magazine St,30.0,523800.0,1071.898321225366,Central Square
185233,128 Magazine St,30.0,658800.0,1071.898321225366,Central Square
185232,128 Magazine St,30.0,634200.0,1071.898321225366,Central Square
185231,128 Magazine St,15.0,621800.0,1071.898321225366,Central Square
6096,456 Putnam Ave,50.0,1953400.0,1062.7075854898555,Central Square
6097,205 Allston St,50.0,1340300.0,912.577506305879,Central Square
6098,225 Pearl St,50.0,1725100.0,894.3361955211392,Central Square
6099,231 Pearl St,50.0,1587000.0,907.397568801531,Central Square
6100,490-492 Putnam Ave,50.0,1601600.0,1037.0847931611754,Central Square
6101,209 Allston St,50.0,1941900.0,916.971443046573,Central Square
6102,132 Magazine St,40.0,2376300.0,1142.9180280415314,Central Square
6103,196 Erie St,15.0,,785.883368918961,Central Square
6104,196 Erie St,50.0,935300.0,785.883368918961,Central Square
6105,196 Erie St,50.0,981300.0,785.883368918961,Central Square
6106,196 Erie St,50.0,1088500.0,785.883368918961,Central Square
6107,201 Pearl St,15.0,,794.1466715364536,Central Square
190099,201 Pearl St,15.0,1425100.0,794.1466715364536,Central Square
190101,201 Pearl St,15.0,1091700.0,794.1466715364536,Central Square
190100,201 Pearl St,40.0,1194500.0,794.1466715364536,Central Square
6108,194 Erie St,40.0,1594200.0,775.2522253530663,Central Square
6109,234-236 Allston St,15.0,,989.5521102221333,Central Square
202021,234-236 Allston St,30.0,858400.0,989.5521102221333,Central Square
202022,234-236 Allston St,30.0,957500.0,989.5521102221333,Central Square
6110,240 Allston St,50.0,2248600.0,995.1068640249067,Central Square
6111,482 Putnam Ave,25.0,1542400.0,1044.5736342634846,Central Square
6112,470 Putnam Ave,15.0,,1025.562208002885,Central Square
6113,478 Putnam Ave,40.0,610200.0,1025.562208002885,Central Square
6114,478 Putnam Ave,40.0,589500.0,1025.562208002885,Central Square
6115,478 Putnam Ave,40.0,611200.0,1025.562208002885,Central Square
6116,478 Putnam Ave,40.0,653000.0,1025.562208002885,Central Square
6117,478 Putnam Ave,40.0,699500.0,1025.562208002885,Central Square
6118,478 Putnam Ave,40.0,754700.0,1025.562208002885,Central Square
6119,478 Putnam Ave,40.0,705800.0,1025.562208002885,Central Square
6120,218 Hamilton St,40.0,2094500.0,911.9957671202499,Central Square
6121,198 Hamilton St,25.0,1842100.0,878.2044813224666,Central Square
6122,194 Hamilton St,50.0,1803700.0,890.028505065673,Central Square
6123,120 Magazine St,25.0,4158800.0,1024.9521414543149,Central Square
6124,1-3 Bailey Pl,50.0,1530800.0,1015.4035479840277,Central Square
6125,110-112 Magazine St,15.0,,937.1286891125989,Central Square
6126,110-112 Magazine St,40.0,1277900.0,937.1286891125989,Central Square
6127,110-112 Magazine St,40.0,1196700.0,937.1286891125989,Central Square
6128,112R Magazine St,25.0,1913400.0,928.6083344327319,Central Square
6129,220 Hamilton St,25.0,1533700.0,905.419700302148,Central Square
6130,185-187 Hamilton St,15.0,,832.9041222845689,Central Square
6131,185-187 Hamilton St,40.0,638400.0,832.9041222845689,Central Square
6132,185-187 Hamilton St,40.0,672600.0,832.9041222845689,Central Square
6133,185-187 Hamilton St,30.0,462600.0,832.9041222845689,Central Square
6134,193 Hamilton St,40.0,1983400.0,835.9564631699669,Central Square
6135,189 Hamilton St,50.0,2058100.0,817.2972085292652,Central Square
6136,247-249 Pearl St,25.0,3170000.0,978.0057250465344,Central Square
6136,247-249 Pearl St,25.0,3170000.0,978.0057250465344,Central Square
6137,203 Allston St,25.0,1706200.0,919.6228592673434,Central Square
5995,273 Pearl St,50.0,4030600.0,1077.35409360665,Central Square
5996,279 Pearl St,50.0,2811700.0,1102.652703835052,Central Square
5997,281 Pearl St,15.0,,1119.7443813699804,Central Square
186221,281 Pearl St,40.0,656000.0,1119.7443813699804,Central Square
186223,281 Pearl St,40.0,696500.0,1119.7443813699804,Central Square
186222,281 Pearl St,15.0,621100.0,1119.7443813699804,Central Square
184986,134 Magazine St,50.0,683680.0,1160.0303590785215,Central Square
5988,134 Magazine St,50.0,6043050.0,1160.0303590785215,Central Square
5998,287 Pearl St,15.0,,1134.9294290033552,Central Square
5999,287 Pearl St,40.0,1214100.0,1134.9294290033552,Central Square
6000,287 Pearl St,50.0,1264600.0,1134.9294290033552,Central Square
6001,289 Pearl St,15.0,,1153.1310622625363,Central Square
184348,289-291 Pearl St,40.0,690200.0,1153.1310622625363,Central Square
184349,289-291 Pearl St,40.0,690200.0,1153.1310622625363,Central Square
184347,289-291 Pearl St,30.0,887600.0,1153.1310622625363,Central Square
184350,289-291 Pearl St,30.0,908300.0,1153.1310622625363,Central Square
184351,289-291 Pearl St,50.0,1238900.0,1153.1310622625363,Central Square
184352,289-291 Pearl St,50.0,1200000.0,1153.1310622625363,Central Square
6002,124-126 Magazine St,15.0,,1040.47244164223,Central Square
6003,124-126 Magazine St,50.0,1139100.0,1040.47244164223,Central Square
6004,124-126 Magazine St,50.0,1129100.0,1040.47244164223,Central Square
6005,118 Magazine St,50.0,2190400.0,1001.2886209498246,Central Square
6006,228 Allston St,25.0,3616800.0,997.8661150361737,Central Square
6006,228 Allston St,25.0,3616800.0,997.8661150361737,Central Square
6007,226 Allston St,25.0,1554200.0,974.0495645716383,Central Square
6008,1 Allston Ct,25.0,2002000.0,993.8353000218553,Central Square
6009,3 Allston Ct,50.0,1242100.0,1011.2802932065248,Central Square
6010,4 Allston Ct,15.0,1270400.0,1005.0941440148597,Central Square
6011,2 Allston Ct,40.0,1261500.0,987.466467424777,Central Square
6012,214 Allston St,50.0,1501700.0,967.3289360054646,Central Square
6013,212 Allston St,25.0,2222900.0,979.0188201736037,Central Square
6014,251 Pearl St,50.0,3792500.0,1003.4728163444664,Central Square
6015,255-257 Pearl St,50.0,2492200.0,1021.0319034287384,Central Square
5989,130 Magazine St,50.0,6323400.0,1113.455394211981,Central Square
6016,472 Putnam Ave,50.0,3141100.0,1048.6735480386267,Central Square
6017,466-468 Putnam Ave,25.0,3300900.0,1043.681521645761,Central Square
6018,460-462 Putnam Ave,25.0,2777100.0,1049.711278997885,Central Square
6018,460-462 Putnam Ave,50.0,2777100.0,1049.711278997885,Central Square
6019,116 Magazine St,40.0,1493900.0,967.5821438267561,Central Square
6020,114 Magazine St,50.0,1310100.0,957.2214700055048,Central Square
6021,108 Magazine St,40.0,1337300.0,926.8256652965603,Central Square
6022,106 Magazine St,25.0,1912500.0,920.0577409447841,Central Square
6023,104 Magazine St,40.0,1458700.0,913.4887154921863,Central Square
6024,102 Magazine St,25.0,1521500.0,907.0177806750116,Central Square
6025,100 Magazine St,15.0,,899.0520355499598,Central Square
193375,100 Magazine St,15.0,647000.0,899.0520355499598,Central Square
193377,100 Magazine St,15.0,434400.0,899.0520355499598,Central Square
193376,100 Magazine St,15.0,448100.0,899.0520355499598,Central Square
6026,210 Hamilton St,50.0,1764100.0,891.3796624283208,Central Square
6027,202 Hamilton St,25.0,2203800.0,890.4723583900561,Central Square
6028,192 Hamilton St,25.0,1798100.0,880.495633329443,Central Square
6029,190 Hamilton St,25.0,1550400.0,873.8834855979666,Central Square
6030,174 Hamilton St,50.0,2108200.0,860.4137141807039,Central Square
6031,219-221 Pearl St,15.0,,880.2102065393657,Central Square
185754,219-221 Pearl St,30.0,485300.0,880.2102065393657,Central Square
185757,219-221 Pearl St,40.0,689600.0,880.2102065393657,Central Square
185756,219-221 Pearl St,40.0,548700.0,880.2102065393657,Central Square
185755,219-221 Pearl St,40.0,874300.0,880.2102065393657,Central Square
6032,215 Allston St,50.0,2326600.0,922.653160249201,Central Square
6033,225 Allston St,25.0,2599700.0,929.1011308340318,Central Square
6034,231 Allston St,50.0,1587400.0,935.7383755747428,Central Square
6035,237 Allston St,15.0,1235400.0,948.9742444264278,Central Square
6036,239 Allston St,15.0,,953.8164850478311,Central Square
6037,239 Allston St,40.0,583600.0,953.8164850478311,Central Square
6038,239 Allston St,40.0,567700.0,953.8164850478311,Central Square
6039,239 Allston St,40.0,648400.0,953.8164850478311,Central Square
6040,211-221 Hamilton St,15.0,,863.6571028151382,Central Square
6041,211-221 Hamilton St,15.0,1086000.0,863.6571028151382,Central Square
6042,211-221 Hamilton St,15.0,1094200.0,863.6571028151382,Central Square
6043,211-213 Hamilton St,30.0,1032400.0,863.6571028151382,Central Square
6044,211-221 Hamilton St,15.0,1109300.0,863.6571028151382,Central Square
6045,211-221 Hamilton St,30.0,1044700.0,863.6571028151382,Central Square
6046,211-221 Hamilton St,15.0,1063000.0,863.6571028151382,Central Square
6047,92 Magazine St,25.0,2625900.0,846.4776722664602,Central Square
6048,226 Erie St,50.0,2001900.0,827.7275168134719,Central Square
6049,220 Erie St,15.0,,817.4035083412948,Central Square
184549,220-222 Erie St,25.0,2334700.0,817.4035083412948,Central Square
184550,220-222 Erie St,40.0,2406400.0,817.4035083412948,Central Square
6050,216 Erie St,25.0,3285500.0,808.5215656413303,Central Square
6050,216 Erie St,25.0,3285500.0,808.5215656413303,Central Square
5990,175 Chestnut St,50.0,2636500.0,1169.7288099354678,Central Square
6051,210 Erie St,25.0,2758900.0,802.5814111535691,Central Square
6052,202-204 Erie St,15.0,,797.0204679064167,Central Square
6053,202 Erie St,50.0,1109000.0,797.0204679064167,Central Square
6054,204 Erie St,50.0,2132400.0,797.0204679064167,Central Square
6055,200 Erie St,25.0,1912100.0,791.7846882018476,Central Square
6056,203 Pearl St,25.0,1791400.0,811.2617907817929,Central Square
6057,209 Pearl St,15.0,,828.4419209545252,Central Square
190551,171 Hamilton St,15.0,2098000.0,828.4419209545252,Central Square
190553,209 Pearl St,25.0,2098900.0,828.4419209545252,Central Square
6057,209 Pearl St,15.0,,828.4419209545252,Central Square
6058,199 Hamilton St,15.0,,837.5275031010578,Central Square
6059,199-201 Hamilton St,40.0,816100.0,837.5275031010578,Central Square
6060,199-201 Hamilton St,30.0,882800.0,837.5275031010578,Central Square
6061,199-201 Hamilton St,40.0,891500.0,837.5275031010578,Central Square
6062,199-201 Hamilton St,30.0,1081400.0,837.5275031010578,Central Square
6063,205-207 Hamilton St,15.0,,843.5310876522723,Central Square
6064,205-207 Hamilton St,40.0,936900.0,843.5310876522723,Central Square
6065,205-207 Hamilton St,40.0,901400.0,843.5310876522723,Central Square
5991,179 Chestnut St,15.0,,1176.0987169535867,Central Square
5992,179 Chestnut St,40.0,635900.0,1176.0987169535867,Central Square
5993,179 Chestnut St,40.0,789600.0,1176.0987169535867,Central Square
5994,179 Chestnut St,30.0,627000.0,1176.0987169535867,Central Square
6066,209 Hamilton St,50.0,3010600.0,849.3321128854278,Central Square
6067,198 Allston St,50.0,1812100.0,952.5039251870319,Central Square
6068,165 Chestnut St,50.0,2272900.0,1161.8456630312423,Central Square
6069,159 Chestnut St,50.0,2125200.0,1157.1460435433419,Central Square
6070,237 Pearl St,50.0,1476600.0,948.4624218853439,Central Square
6071,12 Newton St,50.0,2177000.0,1138.6313506223805,Central Square
208,12 Charles St,20.0,1272000.0,1054.6242755043534,Kendall/MIT
209,113-115 First St,55.0,32250600.0,1070.9541259725147,Kendall/MIT
6138,84 Magazine St,25.0,4369200.0,779.7333017942443,Central Square
6216,16A-18A Cottage St,70.0,1482800.0,471.32699811999123,Central Square
6217,31 Lawrence St,25.0,,597.5646229192622,Central Square
6218,31 Lawrence St,50.0,439300.0,597.5646229192622,Central Square
6219,31 Lawrence St,50.0,826400.0,597.5646229192622,Central Square
6220,33 Lawrence St,40.0,537100.0,597.5646229192622,Central Square
6221,33 Lawrence St,40.0,572100.0,597.5646229192622,Central Square
6222,27 Lawrence St,25.0,,591.0399309472573,Central Square
6223,27-29 Lawrence St,50.0,506200.0,591.0399309472573,Central Square
6224,27-29 Lawrence St,60.0,867400.0,591.0399309472573,Central Square
6225,27-29 Lawrence St,50.0,480400.0,591.0399309472573,Central Square
6226,27-29 Lawrence St,50.0,530600.0,591.0399309472573,Central Square
6227,9 Corporal Mcternan St,25.0,1524000.0,645.5169172984192,Central Square
6228,7 Corporal Mcternan St,25.0,1383400.0,654.8799408910768,Central Square
6229,5 Corporal Mcternan St,35.0,1532100.0,665.0944781342808,Central Square
6230,18 Cottage St,60.0,1250400.0,453.4814357017329,Central Square
6231,16 Cottage St,45.0,1331100.0,449.33395547412766,Central Square
6232,20 Cottage St,35.0,,459.8074539422842,Central Square
6233,20 Cottage St,35.0,1102500.0,459.8074539422842,Central Square
6234,20 Cottage St,35.0,1093100.0,459.8074539422842,Central Square
6235,20A Cottage St,45.0,1811900.0,478.92920245283256,Central Square
6236,15 Perry St,35.0,2839400.0,502.24428339187074,Central Square
6237,13 Perry St,35.0,1314300.0,478.76918643649174,Central Square
6200,189 Pearl St,25.0,,734.4487336992943,Central Square
190102,189 Pearl St,50.0,2745600.0,734.4487336992943,Central Square
190103,189 Pearl St,35.0,1305100.0,734.4487336992943,Central Square
6209,12 Corporal Mcternan St,25.0,,710.7551698835675,Central Square
189746,20 Corporal Mcternan St,50.0,1228300.0,710.7551698835675,Central Square
189768,20 Corporal Mcternan St,25.0,1511100.0,710.7551698835675,Central Square
189767,20 Corporal Mcternan St,25.0,1181800.0,710.7551698835675,Central Square
189766,20 Corporal Mcternan St,50.0,176000.0,710.7551698835675,Central Square
189765,20 Corporal Mcternan St,25.0,1242200.0,710.7551698835675,Central Square
189764,20 Corporal Mcternan St,25.0,1236900.0,710.7551698835675,Central Square
189763,20 Corporal Mcternan St,25.0,1242200.0,710.7551698835675,Central Square
189762,20 Corporal Mcternan St,25.0,1416500.0,710.7551698835675,Central Square
189761,20 Corporal Mcternan St,25.0,1184700.0,710.7551698835675,Central Square
189760,20 Corporal Mcternan St,25.0,1257100.0,710.7551698835675,Central Square
189759,20 Corporal Mcternan St,25.0,1191300.0,710.7551698835675,Central Square
189758,20 Corporal Mcternan St,25.0,866200.0,710.7551698835675,Central Square
189757,20 Corporal Mcternan St,50.0,176000.0,710.7551698835675,Central Square
189756,20 Corporal Mcternan St,50.0,161000.0,710.7551698835675,Central Square
189755,20 Corporal Mcternan St,25.0,1246700.0,710.7551698835675,Central Square
189754,20 Corporal Mcternan St,25.0,1263800.0,710.7551698835675,Central Square
189753,20 Corporal Mcternan St,25.0,1191300.0,710.7551698835675,Central Square
189752,20 Corporal Mcternan St,35.0,1852500.0,710.7551698835675,Central Square
189751,20 Corporal Mcternan St,25.0,1124800.0,710.7551698835675,Central Square
189749,20 Corporal Mcternan St,25.0,932600.0,710.7551698835675,Central Square
189748,20 Corporal Mcternan St,25.0,1363200.0,710.7551698835675,Central Square
189747,20 Corporal Mcternan St,25.0,1138000.0,710.7551698835675,Central Square
190706,10 Corporal Mcternan St,35.0,1368900.0,710.7551698835675,Central Square
190705,10 Corporal Mcternan St,35.0,1363000.0,710.7551698835675,Central Square
190704,10 Corporal Mcternan St,35.0,1610100.0,710.7551698835675,Central Square
190703,10 Corporal Mcternan St,35.0,1514100.0,710.7551698835675,Central Square
190702,10 Corporal Mcternan St,60.0,192000.0,710.7551698835675,Central Square
190701,10 Corporal Mcternan St,35.0,1400000.0,710.7551698835675,Central Square
190700,10 Corporal Mcternan St,35.0,1450800.0,710.7551698835675,Central Square
190699,10 Corporal Mcternan St,60.0,192000.0,710.7551698835675,Central Square
190698,10 Corporal Mcternan St,35.0,1506900.0,710.7551698835675,Central Square
190697,10 Corporal Mcternan St,25.0,1354900.0,710.7551698835675,Central Square
190716,10 Corporal Mcternan St,35.0,1394000.0,710.7551698835675,Central Square
190715,10 Corporal Mcternan St,35.0,1471500.0,710.7551698835675,Central Square
190714,10 Corporal Mcternan St,35.0,1686200.0,710.7551698835675,Central Square
190713,10 Corporal Mcternan St,35.0,1771100.0,710.7551698835675,Central Square
190712,10 Corporal Mcternan St,35.0,1420300.0,710.7551698835675,Central Square
190711,10 Corporal Mcternan St,35.0,1926800.0,710.7551698835675,Central Square
190710,10 Corporal Mcternan St,35.0,1928700.0,710.7551698835675,Central Square
190709,10 Corporal Mcternan St,35.0,1778600.0,710.7551698835675,Central Square
190708,10 Corporal Mcternan St,35.0,1698100.0,710.7551698835675,Central Square
190707,10 Corporal Mcternan St,50.0,192000.0,710.7551698835675,Central Square
6209,12 Corporal Mcternan St,25.0,,710.7551698835675,Central Square
188864,9 Corporal Mcternan St,25.0,16800.0,672.4948881759321,Central Square
