PROPERTY_ID,ADDRESS,PROPERTY_TYPE,LOT_SIZE,LATITUDE,LONGITUDE,TOTAL_VALUE,LAND_VALUE,BUILDING_VALUE,GROSS_AREA,YEAR_BUILT,BUILDING_AGE,NEIGHBORHOOD,USE_CODE,TAX_STATUS,CONDO_FLAG,CORRIDOR_SEGMENT
155-2,20 Garfield St,SNGL-FAM-RES,6600.0,42.38357790647169,-71.11861775944499,,,,,,,8.0,101,,False,Porter Square Area
210-69,19 Hillside Ave,SNGL-FAM-RES,3000.0,42.3854308801211,-71.12411267999288,,,,,,,9.0,101,,False,Porter Square Area
200-16,24 Walden St,THREE-FM-RES,3372.0,42.39038138903024,-71.12370413769062,,,,,,,11.0,105,,False,Porter Square Area
74-133,146 Cherry St,SNGL-FAM-RES,1717.0,42.36579815327942,-71.09656668379122,,,,,,,4.0,101,,False,Central Square Area
108-94,45-49 Inman St,>8-UNIT-APT,6212.0,42.36922063324159,-71.10369667448936,,,,,,,6.0,112,,False,Harvard Square Area
113-28,40 Maple Ave,THREE-FM-RES,2938.0,42.37309581358132,-71.10393459028673,,,,,,,6.0,105,,False,Harvard Square Area
103-101,31 Lawrence St,4-8-UNIT-APT,4698.0,42.361875758135106,-71.10738089497066,,,,,,,5.0,111,,True,Central Square Area
127-149,56 Fairmont St,TWO-FAM-RES,1327.0,42.36227064262675,-71.112049981262,,,,,,,5.0,104,,True,Central Square Area
156-86,8-12 Wendell St,>8-UNIT-APT,14634.0,42.38133458708452,-71.1187723641316,,,,,,,8.0,112,,False,Porter Square Area
125-96,29 Pleasant St,4-8-UNIT-APT,3736.0,42.36464198915906,-71.10780167678344,,,,,,,7.0,111,,False,Central Square Area
134-51,374 Harvard St,TWO-FAM-RES,2248.0,42.371208494452375,-71.11258816863597,,,,,,,6.0,104,,False,Harvard Square Area
154-64,1753 Massachusetts Ave,GEN-OFFICE,3192.0,42.38501970185472,-71.11902957056762,,,,,,,8.0,340,,False,Porter Square Area
106-108,14 Magazine St,Religious,10019.0,42.364192756116715,-71.10509294618674,,,,,,,5.0,960,Religious NonTax,False,Central Square Area
121-46,619 Franklin St,TWO-FAM-RES,6091.0,42.36867185611407,-71.11307294762747,,,,,,,7.0,104,,True,Harvard Square Area
179-12,12 Saginaw Ave,TWO-FAM-RES,3054.0,42.39052472038165,-71.11879666739509,,,,,,,11.0,104,,False,Porter Square Area
77-36,8 Union St,TWO-FAM-RES,2487.0,42.36874290422578,-71.09568354826828,,,,,,,4.0,104,,False,Harvard Square Area
91-91,54-56 Norfolk St,4-8-UNIT-APT,3869.0,42.36544069209691,-71.1008948828057,,,,,,,4.0,111,,False,Central Square Area
70-22,730 Main St,GEN-OFFICE,18892.0,42.36270000119946,-71.09557706537744,,,,,,,4.0,340,,False,Central Square Area
211-17,32 Avon Hill St,TWO-FAM-RES,7720.0,42.38441398272508,-71.1239453069223,,,,,,,9.0,104,,True,Porter Square Area
125-45,100 Western Ave,SNGL-FAM-RES,1917.0,42.3648566482504,-71.10758442060812,,,,,,,7.0,101,,False,Central Square Area
169-47,39-41 Brattle St,RETAIL-STORE,8774.0,42.37383040188618,-71.12085894416823,,,,,,,10.0,325,,False,Harvard Square Area
93-51,40 Pearl St,TWO-FAM-RES,1501.0,42.36377473754523,-71.10327606730338,,,,,,,5.0,104,,False,Central Square Area
106-33,3 William St,TWO-FAM-RES,3074.0,42.36301363268009,-71.10489285114788,,,,,,,5.0,104,,False,Central Square Area
176-44,12 Humboldt St,THREE-FM-RES,5174.0,42.385355669076496,-71.12067188384725,,,,,,,9.0,105,,False,Porter Square Area
82-39,154 Tremont St,THREE-FM-RES,3481.0,42.37409008727172,-71.09623976129859,,,,,,,3.0,105,,False,Harvard Square Area
181-27,18 Hadley St,TWO-FAM-RES,2922.0,42.39154956408806,-71.12214271697368,,,,,,,11.0,104,,False,Porter Square Area
83-35,1295 Cambridge St,MXD 4-8-UNIT-APT,4052.0,42.37366587242408,-71.09894468125916,,,,,,,3.0,111,,False,Harvard Square Area
154-44,75 Garfield St,SNGL-FAM-RES,4931.0,42.383848500755725,-71.11651528441627,,,,,,,8.0,101,,False,Porter Square Area
86-70,55 Market St,THREE-FM-RES,1760.0,42.36916055049973,-71.09704011902248,,,,,,,4.0,105,,True,Harvard Square Area
130-94,81-83 Putnam Ave,4-8-UNIT-APT,4010.0,42.3675155962629,-71.11376436142623,,,,,,,7.0,111,,True,Harvard Square Area
176-92,11 Humboldt St,TWO-FAM-RES,3101.0,42.38525393135635,-71.12098941491936,,,,,,,9.0,104,,False,Porter Square Area
104-119,30 Upton St,SNGL-FAM-RES,2316.0,42.36293415534394,-71.10898218559224,,,,,,,5.0,101,,False,Central Square Area
92-126,91 Sidney St,MXD >8-UNIT-APT,34500.0,42.36092216577791,-71.10232723303228,,,,,,,5.0,112,,False,Central Square Area
108-3,360 Broadway,RES-DEV-LAND,1440.0,42.37036611764274,-71.10421409688094,,,,,,,6.0,130,,False,Harvard Square Area
155-28,13 Sacramento St,>8-UNIT-APT,16786.0,42.38281265864657,-71.1179981847976,,,,,,,8.0,112,,False,Porter Square Area
150-92,20 Crescent St,THREE-FM-RES,1991.0,42.38291572170021,-71.11535559097209,,,,,,,8.0,105,,False,Porter Square Area
110-22,155 Amory St,THREE-FM-RES,1552.0,42.37274247747505,-71.10007987290265,,,,,,,6.0,105,,False,Harvard Square Area
110-90,219 Prospect St,RETAIL-OFFIC,3620.0,42.3708602842637,-71.10014740602253,,,,,,,6.0,345,Other NonTax,False,Harvard Square Area
112-125,5 Maple Ave,TWO-FAM-RES,7474.0,42.37178383298845,-71.10562884940818,,,,,,,6.0,104,,False,Harvard Square Area
87-147,10 Murdock St,SNGL-FAM-RES,2242.0,42.37136575654778,-71.09868297353962,,,,,,,4.0,101,,False,Harvard Square Area
142-137,36-1 Irving St,SNGL-FAM-RES,1929.0,42.37635435220406,-71.11064250971974,,,,,,,6.0,101,,False,Porter Square Area
123-52,68-72 Howard St,4-8-UNIT-APT,3600.0,42.366177415056136,-71.11066206729495,,,,,,,7.0,111,,True,Central Square Area
123-18,30 Jay St,4-8-UNIT-APT,8645.0,42.36560484851261,-71.10968376911072,,,,,,,7.0,111,,True,Central Square Area
154-35,50 Frost St,THREE-FM-RES,3612.0,42.38486639483534,-71.11731228233036,,,,,,,8.0,105,,False,Porter Square Area
87-76,24 Tremont St,TWO-FAM-RES,5376.0,42.37017289057657,-71.09874202647947,,,,,,,4.0,104,,False,Harvard Square Area
173-27,71 Walker St,TWO-FAM-RES,3273.0,42.38064180244248,-71.12263284952925,,,,,,,9.0,104,,False,Porter Square Area
178-80,10 Porter Rd,4-8-UNIT-APT,2780.0,42.388956456483804,-71.12020864198287,,,,,,,11.0,111,,True,Porter Square Area
142-175,29 Irving St,SNGL-FAM-RES,5451.0,42.37597523994428,-71.11109722809799,,,,,,,6.0,101,,False,Porter Square Area
172-29,9 Waterhouse St,GEN-OFFICE,13687.0,42.37801266174808,-71.1216489047226,,,,,,,9.0,340,Other NonTax,False,Porter Square Area
79-2,168 Elm St,THREE-FM-RES,3800.0,42.37077854746344,-71.09635654109435,,,,,,,3.0,105,,False,Harvard Square Area
140-49,18 Leonard Ave,BOARDING-HSE,3643.0,42.375898317847465,-71.10575186419969,,,,,,,6.0,121,Other NonTax,False,Porter Square Area
110-65,239 Prospect St,4-8-UNIT-APT,12792.0,42.371349574439144,-71.0999686214646,,,,,,,6.0,111,,True,Harvard Square Area
126-11,10 Ballord Pl,SNGL-FAM-RES,2384.0,42.36368573537141,-71.11339100153751,,,,,,,7.0,101,,False,Central Square Area
212-28,31 Shepard St,SNGL-FAM-RES,5173.0,42.381327261707916,-71.12247683813865,,,,,,,9.0,101,,False,Porter Square Area
141-41,23-25 Line St,TWO-FAM-RES,1890.0,42.37738077737705,-71.1067264266237,,,,,,,6.0,104,,False,Porter Square Area
151-7,85 Prentiss St,SNGL-FAM-RES,4322.0,42.384595398686116,-71.11506660097346,,,,,,,8.0,101,,False,Porter Square Area
91-79,31 Bishop Allen Dr,Religious,8933.0,42.36444174448212,-71.09960540869234,,,,,,,4.0,960,Religious NonTax,False,Central Square Area
93-121,194 Green St,4-8-UNIT-APT,4030.0,42.36356778453096,-71.10251261663076,,,,,,,5.0,111,,True,Central Square Area
133-33,1090-1100 Massachusetts Ave,RETAIL-OFFIC,12080.0,42.37039342063038,-71.11374913688428,,,,,,,7.0,345,,False,Harvard Square Area
162-69,83 Winthrop St,Parklands,11565.0,42.3724370168934,-71.1206259214166,,,,,,,10.0,920,City NonTax,False,Harvard Square Area
175-57,33 Bowdoin St,TWO-FAM-RES,5375.0,42.38330648825986,-71.1215696677043,,,,,,,9.0,104,,False,Porter Square Area
91-68,883 Main St,PARKING-LOT,3975.0,42.3636330085688,-71.09919026220925,,,,,,,4.0,337,,False,Central Square Area
105-95,41 Cottage St,SNGL-FAM-RES,2564.0,42.3636853623993,-71.10730728556813,,,,,,,5.0,101,,False,Central Square Area
112-7,17 Ellsworth Pk,TWO-FAM-RES,3976.0,42.37309321861683,-71.10618414395974,,,,,,,6.0,104,,False,Harvard Square Area
102-89,205-207 Hamilton St,TWO-FAM-RES,5000.0,42.36021767755589,-71.10888241294342,,,,,,,5.0,104,,True,Central Square Area
126-1,336-338 Western Ave,4-8-UNIT-APT,2486.0,42.36431122911531,-71.1136833955138,,,,,,,7.0,111,,False,Central Square Area
149-90,85 Museum St,TWO-FAM-RES,2884.0,42.3814235669202,-71.1125432500313,,,,,,,8.0,104,,False,Porter Square Area
129-47,24 Blackstone St,ELEC GEN PLANT,109944.0,42.3639819453915,-71.11560073918477,,,,,,,7.0,422,Educ NonTax,False,Central Square Area
91-64,875 Main St,GEN-OFFICE,2198.0,42.36363538851097,-71.098948038817,,,,,,,4.0,340,,False,Central Square Area
121-75,126 Kinnaird St,THREE-FM-RES,2231.0,42.367935549934785,-71.11314962078374,,,,,,,7.0,105,,True,Harvard Square Area
124-42,62-64 Kinnaird St,SNGL-FAM-RES,2880.0,42.36674639082471,-71.10982937571028,,,,,,,7.0,101,,False,Central Square Area
87-110,15A Tremont St,THREE-FM-RES,3850.0,42.36975190141992,-71.09973536020479,,,,,,,4.0,105,,False,Harvard Square Area
146A-96,79 Kirkland St,THREE-FM-RES,5774.0,42.37798874680143,-71.1085409237032,,,,,,,8.0,105,,False,Porter Square Area
150-25,31 Crescent St,SINGLE FAM W/AU,2473.0,42.383133230671426,-71.11497938994847,,,,,,,8.0,1014,,False,Porter Square Area
125-78,65 Pleasant St,SNGL-FAM-RES,2224.0,42.36308442580881,-71.1096783173686,,,,,,,5.0,101,,False,Central Square Area
135-120,54 Ellery St,THREE-FM-RES,5500.0,42.3721129848122,-71.10988938591359,,,,,,,6.0,105,,True,Harvard Square Area
114A-23,89 Antrim St,TWO-FAM-RES,4000.0,42.372469024942966,-71.10251038104506,,,,,,,6.0,104,,False,Harvard Square Area
94-122,2-6 Speridakis Ter,THREE-FM-RES,2663.0,42.36018456396332,-71.1069810127306,,,,,,,5.0,105,,False,Central Square Area
79-14,315 Columbia St,RES-DEV-LAND,3386.0,42.370842389412296,-71.09602850442114,,,,,,,3.0,130,,False,Harvard Square Area
174-82,46 Hudson Pl,SNGL-FAM-RES,1815.0,42.38187511918692,-71.12152469071098,,,,,,,9.0,101,,False,Porter Square Area
150-50,52 Sacramento St,SNGL-FAM-RES,3550.0,42.382367744751654,-71.11456307126957,,,,,,,8.0,101,,False,Porter Square Area
135-119,60 Ellery St,4-8-UNIT-APT,5400.0,42.3723124270927,-71.10976401541778,,,,,,,6.0,111,,False,Harvard Square Area
94-21,138 Pearl St,SINGLE FAM W/AU,2875.0,42.36130308354508,-71.10606054761874,,,,,,,5.0,1014,,False,Central Square Area
125-3,194 Western Ave,TWO-FAM-RES,5016.0,42.36459103775677,-71.11019509078902,,,,,,,7.0,104,,False,Central Square Area
86-31,287 Broadway,THREE-FM-RES,6450.0,42.368650577434394,-71.09844846704503,,,,,,,4.0,105,,False,Harvard Square Area
117-46,23 Clinton St,TWO-FAM-RES,3046.0,42.36896515483247,-71.10581167200827,,,,,,,6.0,104,,False,Harvard Square Area
212-4,21 Gray St,TWO-FAM-RES,5719.0,42.38312155326532,-71.12241174060554,,,,,,,9.0,104,,True,Porter Square Area
75-89,157-159 Cherry St,THREE-FM-RES,6292.0,42.36615214632398,-71.0968928002817,,,,,,,4.0,105,,True,Central Square Area
93-126,69 Brookline St,SNGL-FAM-RES,4216.0,42.36221585031364,-71.10329271726995,,,,,,,5.0,101,,False,Central Square Area
173-51,11 Chauncy St,4-8-UNIT-APT,8900.0,42.379971019444376,-71.12186305209262,,,,,,,9.0,111,,True,Porter Square Area
176-18,13 Lancaster St,THREE-FM-RES,8194.0,42.385911715131165,-71.1203448339215,,,,,,,9.0,105,,False,Porter Square Area
93-119,119 Auburn St,SNGL-FAM-RES,2707.0,42.362950751291784,-71.10351700803926,,,,,,,5.0,101,,False,Central Square Area
116-31,123 Hancock St,TWO-FAM-RES,7594.0,42.36967357796515,-71.10773062041002,,,,,,,6.0,104,,False,Harvard Square Area
169-95,2 Garden St,BOARDING-HSE,5261.0,42.375683096055035,-71.12084549115123,,,,,,,10.0,121,,False,Porter Square Area
107-93,10 Austin Pk,TWO-FAM-RES,2513.0,42.36766531302018,-71.1037871580629,,,,,,,6.0,104,,False,Harvard Square Area
150-132,33 Crescent St,TWO-FAM-RES,2447.0,42.3831433135201,-71.11481392833329,,,,,,,8.0,104,,True,Porter Square Area
146-10,103 Irving St,SNGL-FAM-RES,10516.0,42.37862900319448,-71.1112220108616,,,,,,,8.0,101,,False,Porter Square Area
150-95,48 Crescent St,THREE-FM-RES,2289.0,42.38287235148307,-71.11436775474496,,,,,,,8.0,105,,True,Porter Square Area
107-19,22-24 Inman St,4-8-UNIT-APT,14440.0,42.36768777292836,-71.1042022788275,,,,,,,6.0,111,,True,Harvard Square Area
139-46,58 Dana St,SNGL-FAM-RES,1461.0,42.373062062000436,-71.10780441403803,,,,,,,6.0,101,,False,Harvard Square Area
173-15,35 Langdon St,SNGL-FAM-RES,4698.0,42.3808665846323,-71.12118751948907,,,,,,,9.0,101,,False,Porter Square Area
89-44,5 Suffolk St,TWO-FAM-RES,3011.0,42.36619813473756,-71.09889817573193,,,,,,,4.0,104,,False,Central Square Area
209-43,18 Bates St,TWO-FAM-RES,5890.0,42.38409649905339,-71.12469910608093,,,,,,,9.0,104,,False,Porter Square Area
179-87,23 White St,SH-CNTR/MALL,226346.0,42.389642361502524,-71.11851700115872,,,,,,,11.0,323,,False,Porter Square Area
133-26,1134 Massachusetts Ave,MXD 4-8-UNIT-APT,1753.0,42.37081424912586,-71.11425741169184,,,,,,,7.0,111,,False,Harvard Square Area
114A-101,119 Inman St,THREE-FM-RES,3650.0,42.37299574325072,-71.10111347082675,,,,,,,6.0,105,,False,Harvard Square Area
142-74,44 Kirkland St,SNGL-FAM-RES,5946.0,42.37695477591095,-71.11153179808609,,,,,,,6.0,101,,False,Porter Square Area
154-72,2 Exeter Pk,TWO-FAM-RES,2411.0,42.384703520622544,-71.11880975936803,,,,,,,8.0,104,,False,Porter Square Area
79-100,292 Columbia St,THREE-FM-RES,3273.0,42.37018434559868,-71.09569065077217,,,,,,,3.0,105,,False,Harvard Square Area
156-55,7 Mellen St,GEN-OFFICE,5468.0,42.38107608281068,-71.11892745608496,,,,,,,8.0,340,,False,Porter Square Area
175-29,38-40 Bowdoin St,THREE-FM-RES,5340.0,42.383858660172216,-71.1213228978331,,,,,,,9.0,105,,False,Porter Square Area
181-84,31 Hadley St,SNGL-FAM-RES,4225.0,42.391972921583985,-71.1220561460152,,,,,,,11.0,101,,False,Porter Square Area
135-53,37 Dana St,SNGL-FAM-RES,4904.0,42.371674069001834,-71.10922116561518,,,,,,,6.0,101,,False,Harvard Square Area
111-8,7 Leonard Ave,SNGL-FAM-RES,3690.0,42.37522467315,-71.10546766623096,,,,,,,6.0,101,,False,Porter Square Area
94-52,22 Lopez St,TWO-FAM-RES,2489.0,42.36129114178379,-71.10481517808336,,,,,,,5.0,104,,True,Central Square Area
122-24,273 Western Ave,MXD SNGL-FAM-RES,4100.0,42.36484851311132,-71.11219554032854,,,,,,,7.0,101,,False,Central Square Area
127-81,6 Rockwell St,SNGL-FAM-RES,2060.0,42.36213395319843,-71.1109117426807,,,,,,,5.0,101,,False,Central Square Area
111-6,11 Leonard Ave,THREE-FM-RES,3690.0,42.3754804098818,-71.10539910888619,,,,,,,6.0,105,,True,Porter Square Area
123-44,36 Howard St,TWO-FAM-RES,3300.0,42.365296000950956,-71.11052899631316,,,,,,,7.0,104,,False,Central Square Area
200-22,2072 Massachusetts Ave,EATING-ESTBL,8515.0,42.391064454695915,-71.12321227991974,,,,,,,11.0,326,,False,Porter Square Area
93-60,184 Green St,THREE-FM-RES,2042.0,42.363512224145396,-71.10237257043394,,,,,,,5.0,105,,True,Central Square Area
91-17,65-69 Columbia St,4-8-UNIT-APT,11084.0,42.36524645921807,-71.09937852572085,,,,,,,4.0,111,,True,Central Square Area
146A-28,2 Scott St,SNGL-FAM-RES,12334.0,42.37835023465796,-71.11037778146749,,,,,,,8.0,101,,False,Porter Square Area
149-11,68 Wendell St,THREE-FM-RES,5465.0,42.38165661069133,-71.11437911209582,,,,,,,8.0,105,,False,Porter Square Area
149-60,111 Museum St,SNGL-FAM-RES,2586.0,42.381833010130364,-71.1118102670822,,,,,,,8.0,101,,False,Porter Square Area
135-19,371 Harvard St,>8-UNIT-APT,9420.0,42.371738154327,-71.11199038212465,,,,,,,6.0,112,,True,Harvard Square Area
85-31,257 Elm St,4-8-UNIT-APT,2978.0,42.372616078753204,-71.09587288414738,,,,,,,3.0,111,,False,Harvard Square Area
135-129,5 Ellery Sq,SNGL-FAM-RES,825.0,42.37222521550894,-71.10927068663182,,,,,,,6.0,101,,False,Harvard Square Area
116-28,320 Harvard St,4-8-UNIT-APT,7090.0,42.370017733277905,-71.10739386354904,,,,,,,6.0,111,,True,Harvard Square Area
210-80,100 Avon Hill St,SNGL-FAM-RES,2763.0,42.38607698781955,-71.12488046340947,,,,,,,9.0,101,,False,Porter Square Area
142-141,36-5 Irving St,SNGL-FAM-RES,1807.0,42.37616891912961,-71.1103584764598,,,,,,,6.0,101,,False,Porter Square Area
101-198,99 Magazine St,TWO-FAM-RES,6000.0,42.36048585618481,-71.1098744035621,,,,,,,5.0,104,,True,Central Square Area
123-41,30 Howard St,SNGL-FAM-RES,1678.0,42.36499268491434,-71.11063590277634,,,,,,,7.0,101,,False,Central Square Area
124-25,135 Western Ave,TWO-FAM-RES,5300.0,42.36514856271894,-71.1084911377385,,,,,,,7.0,104,,True,Central Square Area
88-54,140 Prospect St,4-8-UNIT-APT,6114.0,42.368568571921784,-71.1011616563069,,,,,,,4.0,111,Religious NonTax,False,Harvard Square Area
117-45,25 Clinton St,TWO-FAM-RES,2770.0,42.36905050484746,-71.10577164312036,,,,,,,6.0,104,,False,Harvard Square Area
122-22,11 Dodge St,TWO-FAM-RES,2916.0,42.36500767562307,-71.11249688736015,,,,,,,7.0,104,,True,Central Square Area
201-127,68 Richdale Ave,THREE-FM-RES,3897.0,42.38840411876349,-71.12356714270057,,,,,,,9.0,105,,False,Porter Square Area
135-125,1 Ellery Sq,SNGL-FAM-RES,1239.0,42.37241566172416,-71.1092257502808,,,,,,,6.0,101,,False,Harvard Square Area
125-62,16 Kinnaird St,SNGL-FAM-RES,3735.0,42.36461079510005,-71.10871550513987,,,,,,,7.0,101,,False,Central Square Area
85-48,183 Elm St,TWO-FAM-RES,2482.0,42.371267670355145,-71.09665647547648,,,,,,,3.0,104,,True,Harvard Square Area
118-49,44 Bigelow St,TWO-FAM-RES,1309.0,42.368661348575536,-71.10442581919928,,,,,,,6.0,104,,True,Harvard Square Area
87-42,9 Murdock St,SNGL-FAM-RES,1300.0,42.37151493294111,-71.09884664265061,,,,,,,4.0,101,,False,Harvard Square Area
147-60,70 Francis Ave,RES-DEV-LAND,7773.0,42.38139244415236,-71.11049506564042,,,,,,,8.0,130,,False,Porter Square Area
75-29,136 Columbia St,TWO-FAM-RES,1888.0,42.366500522307625,-71.09789687291057,,,,,,,4.0,104,,False,Central Square Area
76-49,240 Broadway,RES-LAND-IMP,4175.0,42.36687203734413,-71.09524789217282,,,,,,,4.0,106,,False,Central Square Area
125-108,114 Western Ave,4-8-UNIT-APT,4970.0,42.364761889304326,-71.10797884892223,,,,,,,7.0,111,,False,Central Square Area
214-6,48 Shepard St,TWO-FAM-RES,5857.0,42.38050871261315,-71.12364108369893,,,,,,,9.0,104,,False,Porter Square Area
142-47,40 Irving St,BOARDING-HSE,7325.0,42.37646463957976,-71.11041652571835,,,,,,,6.0,121,,False,Porter Square Area
103-108,20 Cottage St,TWO-FAM-RES,1949.0,42.36276177820756,-71.10651248422492,,,,,,,5.0,104,,True,Central Square Area
105-120,28 River St,4-8-UNIT-APT,1795.0,42.36467107865489,-71.10579562837096,,,,,,,5.0,111,,True,Central Square Area
145-46,5-7 Francis Ave,THREE-FM-RES,13782.0,42.37778874458584,-71.11199209699255,,,,,,,8.0,105,,True,Porter Square Area
101-23,144 Pleasant St,SNGL-FAM-RES,1536.0,42.360225195039895,-71.1123981578367,,,,,,,5.0,101,,False,Central Square Area
135-85,59R Ellery St,TWO-FAM-RES,6885.0,42.37247745254566,-71.11047068548594,,,,,,,6.0,104,,False,Harvard Square Area
113-43,61 Fayette St,BOARDING-HSE,3825.0,42.373337494708935,-71.10280883752625,,,,,,,6.0,121,,False,Harvard Square Area
127-49,15-17 Andrew St,TWO-FAM-RES,2720.0,42.361726526765445,-71.11196735921729,,,,,,,5.0,104,,False,Central Square Area
91-96,358-362 Washington St,THREE-FM-RES,2680.0,42.36547208936947,-71.09954541976182,,,,,,,4.0,105,,True,Central Square Area
172-19,19 Follen St,SNGL-FAM-RES,14592.0,42.37901908462925,-71.12189758461162,,,,,,,9.0,101,,False,Porter Square Area
125-80,48 Kelly Rd,AUTO-REPAIR,7890.0,42.36271956745902,-71.11000547170752,,,,,,,5.0,332,,False,Central Square Area
117-6,110 Hancock St,SNGL-FAM-RES,6684.0,42.36914536312829,-71.10750089547633,,,,,,,6.0,101,,False,Harvard Square Area
149-109,23 Hammond St,SNGL-FAM-RES,5620.0,42.38095924640708,-71.11544953253393,,,,,,,8.0,101,,False,Porter Square Area
142-72,11 Kirkland Rd,SNGL-FAM-RES,3698.0,42.37659241471591,-71.11160461863436,,,,,,,6.0,101,,False,Porter Square Area
112-37,3 Greenough Ave,THREE-FM-RES,4256.0,42.37344821218944,-71.10553576557461,,,,,,,6.0,105,,True,Harvard Square Area
75-109,182 Harvard St,THREE-FM-RES,3679.0,42.36650594041414,-71.09684926776572,,,,,,,4.0,105,,False,Central Square Area
104-148,18 Chalk St,SNGL-FAM-RES,1740.0,42.36153732734988,-71.10975126565067,,,,,,,5.0,101,,False,Central Square Area
86-49,279 Broadway,MXD 4-8-UNIT-APT,5028.0,42.368305294745575,-71.09775639270222,,,,,,,4.0,111,,False,Harvard Square Area
151-86,63 Prentiss St,THREE-FM-RES,3200.0,42.38451693539543,-71.11555844092344,,,,,,,8.0,105,,True,Porter Square Area
75-112,44 Columbia St,4-8-UNIT-APT,8891.0,42.3644690056636,-71.09885940890672,,,,,,,4.0,111,,False,Central Square Area
176-43,10 Humboldt St,TWO-FAM-RES,6487.0,42.385170070685874,-71.1206242020111,,,,,,,9.0,104,,True,Porter Square Area
159-1,1341 Massachusetts Ave,Private College,981136.0,42.37445349471487,-71.1170045239854,,,,,,,6.0,942,Educ NonTax,False,Harvard Square Area
141-86,33-35 Myrtle Ave,THREE-FM-RES,3178.0,42.37750517426971,-71.10754540719759,,,,,,,6.0,105,,False,Porter Square Area
114-45,48 Antrim St,TWO-FAM-RES,5411.0,42.37135998498727,-71.10271935063402,,,,,,,6.0,104,,False,Harvard Square Area
139-43,48 Dana St,TWO-FAM-RES,5713.0,42.37271114158908,-71.1080759262558,,,,,,,6.0,104,,False,Harvard Square Area
146A-121,22 Farrar St,SNGL-FAM-RES,5063.0,42.37838945288676,-71.10880573808326,,,,,,,8.0,101,,False,Porter Square Area
125-81,75 Pleasant St,THREE-FM-RES,3510.0,42.36261476428261,-71.1100897503599,,,,,,,5.0,105,,False,Central Square Area
112-4,14 Ellsworth Ave,TWO-FAM-RES,4250.0,42.37296603130421,-71.1069637358731,,,,,,,6.0,104,,False,Harvard Square Area
86-12,246 Norfolk St,TWO-FAM-RES,4201.0,42.37007621536609,-71.09777412249998,,,,,,,4.0,104,,True,Harvard Square Area
82-43,414 Norfolk St,RES-PDV-LAND,1332.0,42.374344193988364,-71.09523355938889,,,,,,,3.0,131,,False,Harvard Square Area
120-87,541 Green St,SNGL-FAM-RES,680.0,42.36799618432082,-71.10965509617465,,,,,,,7.0,101,,False,Harvard Square Area
122-192,53 Hayes St,TWO-FAM-RES,1200.0,42.36663057898195,-71.11126604308815,,,,,,,7.0,104,,False,Central Square Area
111-9,5 Leonard Ave,TWO-FAM-RES,3690.0,42.37509408265325,-71.10546708163196,,,,,,,6.0,104,,False,Porter Square Area
117-89,124 Hancock St,THREE-FM-RES,1342.0,42.36944793918175,-71.1072089009172,,,,,,,6.0,105,,False,Harvard Square Area
104-73,52-53 Pleasant St,4-8-UNIT-APT,5072.0,42.36330264759656,-71.10871592105042,,,,,,,5.0,111,,True,Central Square Area
119-14,495 Green St,THREE-FM-RES,3644.0,42.367476833282154,-71.10837453838917,,,,,,,7.0,105,,False,Harvard Square Area
88-33,177 Columbia St,4-8-UNIT-APT,5040.0,42.367583701059466,-71.09772132692564,,,,,,,4.0,111,,False,Harvard Square Area
101-91,24 Fairmont St,TWO-FAM-RES,5000.0,42.36126691738797,-71.11046928411984,,,,,,,5.0,104,,True,Central Square Area
169-85,61 Church St,MXD TWO-FAM-RES,6269.0,42.37426442450924,-71.12123431175429,,,,,,,10.0,104,,False,Harvard Square Area
79-25,119 Hampshire St,MXD 4-8-UNIT-APT,5301.0,42.36999160573176,-71.09581482629868,,,,,,,3.0,111,,False,Harvard Square Area
141-38,11-13 Line St,TWO-FAM-RES,1890.0,42.3776097826526,-71.10695088225545,,,,,,,6.0,104,,False,Porter Square Area
116-62,340 Harvard St,TWO-FAM-RES,9158.0,42.37043226969399,-71.1092490144216,,,,,,,6.0,104,,True,Harvard Square Area
127-173,22-26 Fairmont Ave,TWO-FAM-RES,4892.0,42.36175589515985,-71.11228523448287,,,,,,,5.0,104,,True,Central Square Area
84-74,73 Tremont St,THREE-FM-RES,5531.0,42.37261889794051,-71.0977239074658,,,,,,,3.0,105,,True,Harvard Square Area
104-25,18 Kelly Rd,TWO-FAM-RES,3807.0,42.36212921285638,-71.10921758253679,,,,,,,5.0,104,,False,Central Square Area
84-97,1304-18 Cambridge St,BANK,15579.0,42.37328632723816,-71.09957066219722,,,,,,,3.0,341,,False,Harvard Square Area
69-62,20 Sidney St,HOTEL,100170.0,42.361666747273496,-71.09971899070901,,,,,,,5.0,300,,False,Central Square Area
92-132,424-464 Massachusetts Ave,MULTIUSE-COM,41161.0,42.363374237436396,-71.1011427174013,,,,,,,5.0,31,,False,Central Square Area
151-101,5 Eustis St,TWO-FAM-RES,2453.0,42.38371156265363,-71.11551766751093,,,,,,,8.0,104,,True,Porter Square Area
94-151,6-10 Valentine St,THREE-FM-RES,6371.0,42.36001952281352,-71.10572812727216,,,,,,,5.0,105,,True,Central Square Area
154-32,29 Prentiss St,SNGL-FAM-RES,3651.0,42.38458701708973,-71.11729581133714,,,,,,,8.0,101,,False,Porter Square Area
156-60,14 Wendell St,GEN-OFFICE,5268.0,42.38145597114092,-71.11851540166774,,,,,,,8.0,340,,False,Porter Square Area
